id,x0,x1,x2,fitness
178,6.51024,7.87481,8.66454,0.416
345,6.88763,7.78325,7.92797,0.796
412,7.11428,7.90586,8.15897,0.835
634,6.85378,7.40467,7.88653,0.761
935,7.4246,8.12442,8.34667,0.831
1063,8.24372,7.66449,8.74924,0.692
1272,7.71479,8.04201,7.59946,0.967
1447,7.14514,7.7355,8.34807,0.808
1638,8.54628,7.70823,7.54068,0.829
1842,8.54736,7.55126,7.87039,0.822
2025,7.83702,7.24975,6.94164,0.769
2267,8.05822,7.73171,7.48436,0.953
2451,7.85386,7.68545,6.80369,0.767
2750,7.26581,7.52706,7.09066,0.826
2883,7.99004,8.16726,7.81725,0.92
3168,7.66883,6.90699,7.97043,0.8
3395,8.10521,7.74031,7.88583,0.949
3544,7.47698,7.31337,8.16424,0.886
3652,6.9001,7.08627,7.36197,0.672
3802,7.62139,6.69205,7.80542,0.715
4004,7.8689,7.79866,6.88598,0.801
4261,7.192,7.66335,7.4334,0.902
4519,7.2742,7.62315,8.05052,0.913
4627,6.86224,7.46476,7.97052,0.764
4898,7.29629,7.92798,7.20098,0.864
5020,7.63187,8.00285,7.58718,0.971
5292,7.67558,7.79395,7.5297,0.989
5455,8.01983,7.84517,7.62486,0.967
5771,8.59858,8.18023,7.70975,0.762
5846,7.29982,8.2806,7.81615,0.866
6187,7.34727,7.27507,7.28012,0.857
6391,7.14258,8.07886,7.34287,0.834
6422,8.08986,7.31597,7.63681,0.916
6689,7.99353,7.61037,7.80019,0.973
6963,8.54828,6.80878,7.47809,0.597
7186,7.08074,7.51655,8.23247,0.807
7336,7.55776,7.47973,8.34341,0.879
7572,7.40687,7.55775,8.29276,0.882
7782,8.86561,8.24983,7.20614,0.576
7944,7.16489,8.14202,7.33742,0.827
8133,7.50939,8.31852,7.56203,0.89
8203,7.95787,7.81683,7.67797,0.979
8453,8.3709,7.70648,7.33901,0.853
8738,8.15611,7.82896,8.24077,0.871
8919,7.56073,7.97141,8.32696,0.88
9006,7.03911,8.55853,8.41802,0.583
9309,7.88094,8.51893,7.85177,0.832
9449,7.56658,6.84762,7.99673,0.765
9796,7.19307,6.96517,7.48986,0.754
9948,7.77821,7.08393,7.56367,0.881
10082,7.56835,7.40403,7.85144,0.962
10273,6.97911,8.27565,7.89624,0.758
10492,6.53525,7.43643,7.86316,0.613
10771,7.07327,7.98859,8.02949,0.836
10860,9.09082,7.19314,7.71687,0.563
11051,8.97351,7.4741,7.75438,0.667
11396,8.4237,7.41576,7.13707,0.759
11536,7.71161,7.18528,7.4182,0.898
11759,7.09277,7.44043,7.94712,0.856
11907,7.6371,7.48471,8.73268,0.756
12072,8.06784,8.68173,8.16916,0.7
12205,8.78212,8.24195,7.7449,0.681
12417,7.33563,7.79713,7.38955,0.929
12783,7.67431,7.55923,7.72645,0.993
12913,7.12986,8.04762,8.80473,0.619
13196,7.44113,8.29264,8.30661,0.805
13348,7.66905,7.78768,7.64729,0.997
13511,8.39868,7.26086,8.11378,0.783
13781,7.88004,7.90854,8.00721,0.956
13898,7.40595,7.39446,8.25726,0.87
14186,7.61862,7.66725,8.27577,0.916
14278,7.20868,8.01035,7.92617,0.891
14544,7.43071,7.24568,7.61926,0.915
14767,7.44189,8.0587,7.383,0.917
14905,6.87576,7.75511,8.38851,0.692
15057,8.31112,8.10969,8.7345,0.638
15214,8.1873,8.07267,8.54684,0.742
15544,8.35863,8.14336,7.93139,0.833
15719,8.10618,7.60279,7.87172,0.948
15882,7.34222,7.59189,7.35595,0.923
16084,7.65329,8.24597,7.95486,0.909
16342,7.75337,8.00128,8.21398,0.911
16481,7.5535,7.92795,8.01436,0.955
16638,8.19097,7.78737,7.34533,0.9
16852,7.62438,7.58668,7.50074,0.982
17092,8.26187,7.52361,7.81766,0.909
17217,8.0541,7.60044,8.53258,0.806
17480,8.32528,7.48639,8.5355,0.732
17647,8.21625,7.21438,8.49914,0.716
17876,7.57116,7.51372,8.33623,0.886
18153,7.44392,7.37364,7.97761,0.929
18369,7.33568,8.33439,8.08483,0.826
18422,7.79771,7.99345,8.48144,0.834
18750,7.46772,7.69843,7.71428,0.984
18958,7.34853,7.93103,8.36794,0.843
19105,7.82716,7.44973,8.19896,0.915
19228,7.19342,7.87205,7.92845,0.903
19496,7.96363,8.20846,8.26486,0.84
19705,7.90253,7.70705,7.37082,0.957
19997,8.26566,7.70153,7.08596,0.811
20089,7.69761,7.35981,7.47148,0.949
20235,7.42264,7.31298,7.55744,0.926
20580,7.73891,7.12441,7.14387,0.811
20765,8.49039,7.76485,8.42102,0.732
20909,7.82759,8.05762,7.62764,0.962
21035,8.62649,8.43088,8.09703,0.644
21324,8.29322,7.687,7.48937,0.901
21452,8.41328,6.72701,8.223,0.549
21693,8.3163,7.28609,7.64091,0.856
21862,9.0564,7.72401,7.67797,0.652
22016,7.54824,8.54444,7.59523,0.827
22294,6.96397,8.17387,7.56516,0.781
22506,6.83747,7.97929,8.22531,0.7
22602,8.05819,7.48342,7.8976,0.943
22830,8.41892,7.5978,8.49952,0.727
23114,8.23117,7.64717,7.64985,0.928
23362,7.89641,7.47313,7.65031,0.974
23411,7.76079,7.47666,8.14481,0.934
23696,8.21286,7.20993,8.46401,0.727
23986,8.17528,7.92906,7.76423,0.929
24199,8.40889,8.48908,8.03746,0.708
24284,8.07425,7.21393,7.65034,0.893
24469,7.4387,8.24103,7.97604,0.888
24788,7.04668,7.29013,7.71093,0.825
24990,7.7873,7.17683,7.58884,0.913
25010,7.70791,7.73485,7.38853,0.971
25388,7.90837,7.54344,7.85417,0.975
25557,9.02651,7.63026,8.12229,0.617
25626,7.74621,7.4469,7.49329,0.967
25967,8.22619,7.55451,8.33175,0.828
26147,8.22929,7.9333,7.06563,0.799
26311,7.74608,7.34688,7.80854,0.959
26455,7.78682,8.13146,7.29901,0.903
26796,8.0339,7.71897,6.83465,0.759
26939,7.68889,7.24328,7.80683,0.935
27090,8.30423,7.07389,8.58637,0.62
27351,7.49602,6.78294,8.63848,0.556
27598,8.21953,8.07978,8.10975,0.854
27677,7.69224,7.71925,7.86123,0.993
27982,7.63275,7.54946,8.53926,0.831
28143,7.71069,8.61089,8.59094,0.637
28245,6.644,8.04443,7.23739,0.602
28496,6.97854,8.10477,7.69754,0.808
28704,7.36717,7.10183,7.27113,0.807
28911,6.89302,8.16049,7.7404,0.76
29040,6.93472,7.78982,6.88708,0.64
29246,8.15042,8.03332,7.35278,0.885
29595,8.09041,8.21173,7.7442,0.896
29788,7.96474,7.35214,7.91541,0.934
29840,7.22892,7.64065,8.07771,0.897
30150,7.32753,7.71636,8.44887,0.827
30377,7.45172,7.86818,7.48577,0.96
30401,7.92548,7.6536,7.12023,0.887
30652,7.51381,8.98531,8.01428,0.643
30911,8.01224,8.15644,8.62717,0.732
31074,8.3524,7.7914,8.53143,0.738
31223,7.74041,8.36068,8.34989,0.793
31515,6.94649,7.56818,7.56776,0.825
31687,8.50815,7.67987,8.2176,0.783
31967,8.15164,7.49947,6.96167,0.779
32134,7.56991,8.19031,8.35008,0.833
32354,8.11025,7.77808,8.38246,0.845
32596,8.03753,8.08798,7.99161,0.911
32715,7.89362,8.00333,7.87599,0.959
32981,7.53348,7.84464,7.49098,0.973
33016,7.65972,7.70294,7.43361,0.978
33295,7.83292,7.69472,6.93985,0.829
33456,7.45797,8.19197,6.90178,0.739
33715,6.8358,7.78647,7.37434,0.754
33837,7.6256,7.57943,7.17544,0.912
34160,7.41402,7.68392,7.63286,0.974
34341,8.13422,7.14233,7.38313,0.831
34537,8.00229,8.10514,8.06844,0.901
34615,8.35465,6.98021,8.43739,0.619
34817,7.59671,7.17137,7.18493,0.835
35005,8.10687,7.93042,7.82005,0.941
35246,8.0573,7.56899,7.46076,0.945
35559,7.20001,7.21007,7.99462,0.833
35611,8.11197,7.43445,8.02172,0.909
