id,x0,x1,x2,fitness
174,-1.76252,4.47244,-4.17037,-81.01
216,-1.76252,3.82805,-4.17037,-49.016
221,-1.76252,3.82805,-4.69284,-21.901
238,-1.76252,3.47484,-4.69284,-18.596
260,-1.76252,3.47484,-4.73388,-15.834
276,-1.76252,3.53239,-4.73388,-15.304
313,-1.76252,3.53239,-4.93641,-13.157
323,-1.42742,3.53239,-4.93641,-7.336
345,-1.42742,3.7035,-4.93641,-1.253
367,-1.49278,3.7035,-4.93641,-1.074
392,-1.49278,3.7035,-4.79373,-0.81
462,-1.49278,3.6946,-4.79373,-0.755
525,-1.49278,3.6946,-4.84291,-0.124
558,-1.46749,3.6946,-4.84291,-0.123
564,-1.48205,3.6946,-4.84291,-0.1
669,-1.48205,3.6793,-4.84291,-0.043
713,-1.48205,3.6793,-4.84402,-0.038
763,-1.48205,3.6793,-4.85372,-0.008
1187,-1.48205,3.6793,-4.85522,-0.006
1482,-1.48205,3.6793,-4.85936,-0.004
1641,-1.48205,3.67007,-4.85936,-0.003
2038,-1.48205,3.67051,-4.85936,-0.002
2612,-1.48205,3.67094,-4.85936,-0.002
2862,-1.48104,3.67094,-4.85936,-0.002
2950,-1.48104,3.67176,-4.85936,-0.001
3097,-1.48104,3.67621,-4.85936,-0.001
6084,-1.48104,3.9855,-4.85936,-12.944
