id,x0,x1,x2,fitness
163,0.413498,0.0492726,-4.36034,-267.889
285,0.798216,-0.12547,-5,-295.574
477,2.21474,0.742511,-5,-48.245
777,0.634746,0.468161,-4.71905,-133.203
990,1.2865,0.540192,-4.72335,-70.921
1108,1.52926,2.10923,-5,-22.901
1276,2.45414,1.77663,-5,-27.927
1450,2.88688,2.14451,-4.65213,-46.239
1624,1.86825,1.39318,-3.98459,-5.996
1932,2.23772,2.38995,-4.56338,-25.859
2062,1.29773,1.28308,-4.7727,-18.528
2239,1.62857,1.96349,-3.38328,-41.611
2524,1.73038,2.11789,-3.9399,-14.371
2646,1.81373,1.12099,-4.78059,-16.094
2974,1.66617,1.14481,-5,-24.251
3024,0.99163,0.918023,-4.94774,-58.52
3307,0.913334,1.24891,-4.05514,-40.734
3547,2.34466,1.20873,-3.99299,-19.861
3767,2.22415,2.46878,-5,-39.653
3949,1.50093,1.46628,-3.79622,-14.965
4028,1.22879,1.84486,-3.68175,-31.948
4389,1.34173,1.27064,-4.18417,-12.53
4481,1.52557,2.55431,-4.37906,-29.286
4626,1.97772,1.2104,-5,-21.685
4839,1.8804,1.61926,-4.70162,-5.352
5102,1.08059,2.30975,-5,-41.186
5214,1.47435,1.33227,-4.69265,-10.563
5427,1.57467,1.54723,-5,-16.206
5665,3.02638,0.743148,-5,-82.326
5816,1.37742,1.76158,-3.17866,-63.772
6146,1.84651,3.02594,-4.06091,-61.445
6360,1.94811,1.96467,-4.42502,-5.777
6575,1.33617,1.13843,-4.35331,-16.806
6686,1.20168,1.50709,-4.78,-18.168
6912,0.685994,1.7185,-4.39744,-41.056
7042,1.06048,0.627624,-3.74139,-95.682
7215,1.38323,0.401928,-4.09016,-84.457
7537,1.93897,1.5618,-4.30186,-1.178
7601,1.56689,1.86841,-3.94493,-9.194
7950,1.9234,2.57095,-4.5751,-29.561
8073,1.65572,2.25403,-4.16914,-15.052
8330,2.16111,1.42388,-5,-19.845
8464,1.37782,0.964626,-5,-39.203
8704,1.48027,1.49635,-5,-18.206
8831,1.20313,2.41736,-5,-41.217
9141,2.04311,2.86492,-4.828,-53.348
9301,1.91636,2.45971,-5,-34.416
9411,2.42268,0.63707,-5,-61.646
9750,1.29822,1.75942,-4.69032,-12.491
9940,2.36453,2.14223,-4.61729,-21.373
10155,1.8219,0.558187,-4.18888,-51.157
10349,1.17231,1.12373,-4.59314,-26.004
10505,2.35878,2.29732,-4.50652,-25.003
10791,0.895322,1.90427,-4.80038,-33.531
10802,2.82478,1.96419,-4.9322,-45.344
11099,1.68484,1.03926,-4.38691,-13.659
11390,2.35432,2.5137,-5,-45.418
11530,2.12597,1.72249,-4.15831,-5.641
11680,2.84438,1.64049,-3.86194,-40.871
11894,2.35842,1.03337,-5,-35.931
12054,2.20512,1.74771,-5,-20.057
12213,1.71001,0.865823,-5,-39.89
12500,2.07599,1.60389,-5,-17.019
12791,1.38361,1.31654,-5,-23.175
12995,1.20939,1.55627,-5,-25.019
13139,3.71337,1.93167,-5,-118.54
13277,2.32509,0.750413,-5,-50.76
13493,1.39705,1.30961,-5,-23.132
13697,0.821056,2.869,-3.78504,-96.311
13832,1.27419,1.55003,-4.77809,-15.034
14071,1.95719,1.8026,-4.58431,-4.895
14307,2.18714,1.28836,-4.59708,-11.469
14450,2.44335,1.67743,-3.91017,-19.81
14668,2.38171,0.980617,-3.90916,-32.145
14830,2.40888,1.27988,-5,-29.612
15198,1.06273,2.00476,-5,-33.377
15396,1.12412,2.3602,-5,-41.65
15441,1.74886,1.10819,-3.8761,-18.466
15769,1.48272,1.59535,-3.75742,-15.973
15960,2.20092,2.7572,-5,-54.69
16023,1.60762,3.02428,-5,-69.144
16314,2.65276,2.10191,-5,-41.854
16567,1.8941,2.05272,-5,-20.056
16791,2.09471,2.35693,-4.91519,-29.237
16802,2.13262,1.8229,-4.04535,-8.468
17068,2.35155,1.53691,-4.42469,-11.39
17393,1.38346,2.0412,-5,-23.831
17549,1.4807,2.04379,-5,-22.013
17643,2.22482,2.08617,-4.35586,-13.554
17835,1.87919,1.22878,-4.25644,-5.794
18075,1.95578,1.41468,-5,-16.946
18353,1.67924,1.95539,-5,-17.947
18502,1.87232,2.15728,-5,-22.697
18796,2.04037,2.41112,-5,-33.567
18975,1.57088,2.461,-5,-35.133
19053,1.66331,2.46935,-5,-34.698
19311,1.99029,1.98923,-5,-19.491
19486,1.58794,2.24648,-5,-26.313
19725,1.8342,3.06498,-5,-71.54
19933,1.11572,1.37805,-5,-31.525
20098,1.69835,1.69032,-4.44701,-1.092
20348,1.47955,1.5789,-5,-17.56
20494,1.58183,2.03239,-3.71924,-22.137
20625,1.13599,2.10964,-4.92685,-30.411
20891,1.76081,0.179712,-5,-118.895
21156,1.72836,1.81069,-5,-15.753
21395,1.68459,1.43367,-5,-16.465
21522,2.15988,0.863069,-5,-39.663
21705,2.24139,1.39901,-5,-22.17
21996,1.31661,1.47326,-5,-22.417
22040,2.48139,2.15321,-4.69898,-27.329
22266,1.10206,1.4399,-4.75995,-22.951
22516,1.05616,1.03883,-4.29212,-36.644
22783,0.888851,0.962309,-4.82949,-58.456
22824,1.49158,1.08995,-4.82995,-22.427
23154,0.972883,0.954281,-5,-59.657
23385,1.06114,1.19551,-4.23253,-28.962
23431,1.33114,2.36694,-3.90487,-32.874
23724,1.74623,2.37115,-4.33401,-18.432
23880,1.67213,2.26038,-3.61066,-34.369
24019,1.63309,2.67104,-4.90539,-42.23
24322,0.0445564,1.14994,-3.82221,-154.856
24405,0.961848,1.64556,-4.48198,-23.914
24742,1.31021,1.63239,-4.50525,-8.484
24874,2.31147,1.38659,-3.71188,-23.973
25119,1.77863,0.940179,-4.31307,-18.714
25338,2.45327,1.61135,-4.89703,-23.586
25528,1.31997,1.70744,-4.36529,-7.533
25633,1.94043,0.650621,-5,-53.361
25992,1.93468,1.39716,-4.27416,-2.573
26136,1.91289,2.29105,-4.18969,-16.099
26225,3.2319,2.71356,-4.59211,-94.525
26578,3.20009,1.8813,-4.82204,-65.765
26770,1.91223,1.63102,-5,-15.093
26826,3.54439,1.28302,-4.47416,-91.191
27041,2.55188,1.38368,-4.01582,-23.636
27205,1.70196,2.13394,-5,-22.035
27552,1.28687,1.35812,-5,-24.931
27735,1.29006,1.48158,-4.86894,-17.889
27965,1.76799,1.39905,-4.85007,-10.817
28182,2.24664,2.04665,-3.79637,-22.289
28345,1.9293,1.45944,-4.72629,-7.202
28529,3.28528,1.62531,-4.01868,-68.294
28742,2.48812,2.24161,-4.04268,-29.707
28878,0.940645,2.33355,-5,-48.367
29190,1.8068,2.01546,-4.55529,-7.36
29363,2.0647,1.80268,-4.7388,-9.536
29558,1.52575,2.95027,-4.32445,-54.819
29771,1.36711,2.45406,-4.7613,-31.235
29833,2.52821,1.33868,-3.44342,-46.731
