id,x0,x1,x2,fitness
135,6.93823,8.83486,6.19714,0.043
371,8.03121,7.31617,6.30121,0.452
420,8.26414,6.83725,8.07027,0.676
750,7.51551,8.22356,9.95057,0.311
893,7.69525,6.89412,7.78541,0.812
1105,7.89838,8.54872,8.12779,0.78
1249,6.85916,7.89432,8.47409,0.649
1442,7.56671,8.16869,8.44545,0.809
1659,7.99309,9.00338,7.604,0.647
1945,8.03677,8.02386,8.18391,0.886
2076,5.10447,7.47741,8.07714,0.429
2397,6.72973,6.90757,8.9908,0.234
2600,7.79653,6.09866,7.19953,0.358
2688,7.37056,6.59366,7.95302,0.622
2890,8.20656,5.70199,7.90595,0.261
3043,6.36814,3.75334,7.2929,0.378
3384,7.10082,4.58491,8.1887,0.656
3507,8.00131,3.531,8.33528,0.562
3707,8.15685,1.05827,10.0663,0.163
3935,7.89433,0.582268,8.67819,0.704
4119,7.89854,1.25494,8.06948,0.877
4257,9.80422,1.22242,6.79932,0.159
4497,8.69997,1.91866,6.1654,-0.011
4663,7.89813,0.725301,6.86433,0.481
4817,9.0469,1.20642,8.68736,0.428
5074,7.54845,0.279867,9.95669,-0.008
5208,7.63833,1.13161,9.72415,0.418
5583,7.92475,1.16588,9.09233,0.626
5762,6.72273,2.13558,8.84776,0.452
5827,7.25939,2.07226,8.63483,0.697
6134,7.31906,0.65563,10.0406,0.291
6220,7.03884,0.914442,9.94497,-0.331
6478,8.33489,0.688789,10.1174,0.116
6706,7.25767,0.722897,9.74757,0.075
6871,6.85683,0.710812,9.18047,0.161
7132,7.21896,2.37639,9.51287,0.326
7392,7.37163,2.34416,9.96047,0.284
7600,8.45139,3.22372,9.69825,-0.274
7637,7.80351,3.59087,8.63501,0.543
7813,8.14102,3.57039,9.94855,0.06
8056,9.53501,4.15825,7.96947,0.469
8223,9.72963,2.28716,7.9687,0.39
8581,9.77835,4.51492,9.05562,-0.058
8699,9.42876,6.70413,8.51526,0.096
8938,9.17917,7.00859,8.03436,0.44
9132,8.27821,6.85763,8.37113,0.608
9260,7.62819,7.60746,8.9869,0.673
9444,7.57824,7.203,9.54369,0.41
9709,7.68172,5.1362,8.74971,0.229
9817,8.64219,5.17841,9.40649,-0.223
10013,8.8684,6.75702,8.3495,0.371
10386,9.34537,8.98028,7.53912,0.222
10403,9.77819,8.5896,6.90996,0.068
10769,9.4821,9.86519,6.82326,-0.306
10812,9.11228,9.41461,7.85627,0.153
11056,9.26572,8.60586,9.35532,-0.06
11335,8.32232,8.27949,9.63492,0.286
11439,7.89317,7.75653,9.06563,0.639
11751,8.43564,7.4599,7.31103,0.81
11898,8.60469,8.44493,6.83638,0.475
12036,8.46658,7.75936,5.42687,0.218
12270,8.74836,7.77158,4.71669,0.497
12530,9.28625,6.20023,4.16168,0.045
12638,7.35062,6.15542,6.11552,-0.137
12864,7.89909,7.35767,6.90772,0.774
13141,7.34902,7.81641,6.18459,0.43
13334,7.44849,7.94656,6.40602,0.541
13581,7.4984,7.41147,7.61771,0.96
13772,7.04375,7.10991,7.69837,0.772
13850,8.41515,6.18318,9.1054,-0.017
14080,7.91461,7.16195,10.2355,0.251
14240,6.85833,7.43222,9.46563,0.288
14590,8.13124,8.0619,9.23177,0.509
14621,6.62629,8.57551,7.61888,0.512
14878,7.54321,9.35171,6.91238,0.362
15186,7.65311,8.69846,6.83855,0.572
15354,8.10634,8.28558,7.97119,0.856
15456,8.01573,8.93108,8.0804,0.636
15611,8.33558,9.63984,8.05618,0.33
15979,8.23716,8.67344,8.00061,0.699
16013,8.97342,8.353,8.66629,0.376
16303,9.00845,7.07031,7.94483,0.538
16485,7.85606,8.81366,7.0046,0.595
16728,8.87584,8.06179,7.11168,0.584
16950,9.18887,7.30655,7.57483,0.553
17187,8.62146,7.86019,7.51372,0.794
17391,6.80048,6.98395,8.05429,0.591
17417,7.89238,7.16906,8.30892,0.817
17737,6.21479,4.12103,7.78541,0.482
17851,7.04634,5.70505,6.48631,-0.173
18032,7.82944,6.20085,7.73716,0.473
18207,8.04026,5.88907,8.62918,0.146
18547,7.37468,5.45764,8.08963,0.279
18663,6.797,6.25235,7.70662,0.271
18932,6.92923,5.78706,8.24592,0.101
19097,7.05625,6.67614,6.33356,0.13
19335,7.2226,6.98685,6.45043,0.383
19562,6.65447,7.96088,4.83302,0.335
19713,8.09771,9.34332,4.85025,0.15
19863,8.83613,8.47066,8.2924,0.51
20061,8.65804,8.17526,8.04971,0.711
20230,6.96916,7.92667,8.82858,0.569
20466,7.06712,9.09561,7.66445,0.52
20641,7.97829,7.57444,7.5547,0.969
20985,7.17666,7.6429,6.44192,0.511
21178,7.3106,8.97947,6.98043,0.485
21378,6.77384,7.46018,7.94873,0.726
21537,7.72702,7.56566,9.39412,0.528
21743,10.2042,7.53954,7.28342,0.292
21911,8.80654,6.78048,7.67282,0.507
22014,8.12775,6.45476,7.29168,0.504
22224,7.10115,6.95619,6.689,0.453
22531,7.24366,8.84075,3.98848,0.655
22670,8.08026,10.1463,3.754,0.193
22981,8.81608,7.66226,4.20303,0.733
23033,7.81404,7.88662,4.26954,0.964
23319,7.62219,7.9321,5.00123,0.524
23406,7.69192,8.52893,4.66617,0.609
23688,6.84727,8.51804,5.4145,-0.002
23845,7.34331,7.25238,5.88794,0.269
24111,7.90905,8.06034,7.63921,0.954
24201,8.90567,8.37496,8.88102,0.316
24485,8.95413,9.4006,7.69073,0.222
24762,9.60279,7.92262,7.01276,0.32
24915,9.14159,7.07477,6.44579,0.102
25115,8.16645,7.06975,7.01267,0.692
25204,8.51206,8.73009,7.55568,0.614
25588,8.82678,8.80787,7.94537,0.466
25712,8.58606,8.82714,7.65714,0.56
25880,8.11585,7.75032,8.69302,0.742
