id,x0,x1,x2,fitness
33,7.9741,8.333,6.88958,0.696
278,8.51858,7.72577,7.78061,0.845
426,7.72952,8.00043,8.15896,0.924
745,7.49058,8.60251,7.77341,0.803
958,8.19476,8.24918,8.38517,0.753
1193,8.00523,7.3788,8.40213,0.828
1245,7.44686,7.59465,8.04112,0.947
1489,8.81419,7.73325,7.44128,0.721
1680,8.41656,6.80956,8.06628,0.62
1851,8.61988,7.33134,8.488,0.627
2078,7.31573,7.64984,7.943,0.94
2399,7.44607,7.82372,8.34569,0.876
2479,8.95209,6.97704,7.86405,0.532
2784,7.89934,7.3216,7.46483,0.93
2883,8.01907,8.02157,7.6698,0.947
3188,7.11426,7.37049,7.20779,0.795
3325,7.8989,8.21137,7.26507,0.869
3513,8.24048,7.57745,8.00305,0.9
3793,8.46097,7.60164,8.43555,0.734
3971,7.87599,7.46669,8.40688,0.857
4137,6.81059,7.49842,8.5307,0.606
4330,7.38807,8.75082,7.96533,0.718
4566,8.09147,7.96759,8.33789,0.845
4667,7.67584,7.20071,7.89276,0.916
4949,7.94323,7.51715,7.27517,0.921
5023,7.32397,7.55718,7.67935,0.951
5230,8.36133,7.76175,7.50036,0.882
5521,7.73336,7.21855,8.77037,0.689
5651,7.97026,7.20997,7.88723,0.901
5883,8.03711,7.43337,7.86496,0.943
6187,7.19155,7.91405,8.40508,0.794
6276,7.83533,7.54714,8.12022,0.944
6473,7.96719,7.89213,7.88082,0.964
6650,7.17183,7.97008,7.06968,0.782
6987,7.87069,8.03027,7.93263,0.951
7001,7.69261,8.95522,7.77398,0.688
7339,8.55905,8.06618,7.57968,0.794
7520,7.52711,8.13495,7.43048,0.921
7739,7.65406,8.77201,7.77734,0.755
7917,7.45699,7.26827,7.79352,0.925
8069,6.62384,7.4231,7.08701,0.552
8221,7.29154,7.75143,7.13574,0.856
8574,6.6613,7.34596,8.18517,0.608
8658,7.66653,8.41959,8.06426,0.843
8934,7.91184,8.50999,8.24635,0.764
9154,8.17125,8.71736,7.99986,0.699
9297,7.69182,7.91761,7.86398,0.981
9403,7.42094,7.4683,8.01206,0.935
9706,7.48815,7.54293,8.11919,0.934
9986,7.46038,7.26234,8.42996,0.8
10135,6.91029,7.28102,7.72605,0.768
10384,7.13408,8.2892,8.02034,0.795
10456,7.39263,8.57089,7.82349,0.796
10628,8.3438,7.40108,8.9018,0.583
10992,7.52256,8.4118,7.69543,0.87
11023,7.70582,8.12553,8.08172,0.917
11387,7.24402,8.16426,7.82364,0.88
11596,8.53507,8.50234,7.89753,0.682
