id,x0,x1,x2,fitness
112,-0.317213,4.68811,-4.56656,-204.54
241,-2.20824,4.48182,-4.88563,-57.085
491,-2.19826,3.85666,-4.73127,-46.905
611,-1.27554,4.03035,-4.6967,-32.039
850,-2.52747,4.13402,-4.53771,-65.976
1150,-0.896543,4.71863,-4.35619,-141.078
1348,-1.48124,3.72125,-4.0919,-92.449
1437,-2.32728,3.49614,-4.50436,-73.814
1635,-2.40302,3.18479,-4.82628,-71.684
1948,-2.02728,4.7931,-4.66262,-64.824
2043,-1.41864,4.78318,-4.84208,-53.947
2265,-1.11972,3.75569,-4.72729,-47.296
2404,-1.22202,3.58579,-4.68456,-24.708
2786,-2.22025,4.32036,-4.9338,-45.377
2971,-2.50086,4.02403,-4.64624,-61.241
3134,-1.77561,4.99299,-4.83975,-73.417
3261,-2.05576,4.19986,-4.74353,-55.046
3595,-2.57764,3.36496,-4.43293,-73.483
3681,-2.05338,4.76175,-4.87798,-53.409
3853,-2.23567,4.14815,-4.80536,-41.594
4011,-1.35791,4.18152,-4.35813,-38.567
4371,-1.13935,4.25569,-4.9588,-39.134
4571,-2.19293,3.28165,-4.60199,-66.965
4746,-1.95801,3.9929,-4.80507,-27.315
4855,-1.54401,3.83943,-4.43051,-33.225
5199,-1.82873,3.70384,-4.81572,-17.99
5390,-0.674085,3.47949,-4.50292,-154.13
5444,-1.62506,4.52609,-4.34066,-67.51
5798,-0.462072,4.87368,-4.41992,-163.214
5901,-1.90989,4.47164,-4.68222,-54.778
6184,-2.30151,4.58169,-4.74388,-72.146
6355,-1.09896,4.74908,-4.30062,-70.923
6470,-1.88177,4.02518,-4.24456,-61.207
6740,-1.35906,3.32722,-4.70125,-50.732
6818,-1.33832,3.89226,-4.54712,-32.111
7148,-1.09937,4.33668,-3.83336,-94.641
7298,-2.1938,4.88755,-4.5685,-79.761
7510,-2.27248,4.4251,-4.57459,-62.677
7655,-1.76763,3.27952,-4.53338,-59.039
8000,-1.89866,3.3943,-4.56259,-45.026
8020,-2.07652,3.20197,-4.43876,-72.697
8287,-1.46453,4.15127,-4.99554,-36.108
8511,-0.819107,4.33958,-4.71401,-145.431
8639,-1.67031,4.21888,-4.82591,-19.158
8886,-1.53831,4.23464,-4.77514,-36.827
9142,-1.11116,4.20278,-4.78422,-33.635
9225,-1.64592,3.33339,-4.84308,-13.133
9558,-1.37445,3.7007,-4.80299,-1.891
9704,-1.94313,4.21314,-4.18475,-56.126
9952,-1.82225,4.22757,-4.09084,-80.926
10105,-2.13759,4.26458,-4.81156,-52.846
10354,-3.06732,4.40044,-4.24929,-116.512
10441,-2.04273,3.89654,-4.98098,-24.231
10682,-1.82885,4.39247,-4.31693,-70.052
10891,-1.77799,4.36581,-4.5606,-53.227
11170,-1.39958,3.60859,-4.89703,-2.455
11261,-1.38411,4.04117,-4.92901,-22.598
11414,-1.04184,3.60888,-4.95845,-50.815
11798,-1.84648,2.75347,-4.68249,-124.798
11844,-1.30703,3.69862,-4.42466,-53.822
12109,-1.12843,4.22918,-4.83216,-32.349
12268,-2.51009,3.51372,-4.98175,-65.461
12555,-1.79968,4.11884,-4.70242,-29.79
12713,-1.47429,4.69263,-4.67885,-63.331
12803,-1.69165,3.98691,-4.24729,-49.01
13132,-1.56699,4.16483,-4.17315,-78.689
13275,-1.74461,3.75857,-4.80046,-16.231
13461,-1.63206,3.64672,-4.32854,-40.568
13725,-1.83441,3.83986,-4.97193,-20.827
13952,-1.89039,4.42541,-4.97845,-50.481
14110,-2.11258,4.52839,-4.52357,-64.963
14360,-1.88162,4.24618,-4.8662,-43.39
14514,-2.25803,4.57877,-4.1622,-79.196
14621,-2.08411,3.66732,-4.39259,-63.621
14817,-1.1539,4.24926,-4.9521,-40.096
15174,-2.27045,3.79123,-4.08746,-77.271
15226,-1.17375,4.15044,-3.97603,-115.87
15411,-1.26696,3.02515,-4.53631,-129.033
15651,-1.20795,4.50743,-4.83357,-74.674
15845,-2.59652,4.01296,-4.77474,-61.041
16111,-2.09547,4.09313,-4.40852,-51.36
16294,-1.60511,4.35773,-3.98955,-90.992
16528,-0.88004,4.00842,-4.81302,-82.021
16731,-1.22009,4.38839,-4.77299,-63.877
16903,-1.32599,4.92251,-4.95495,-87.64
17031,-2.6182,4.10387,-4.45246,-70.191
17218,-2.1708,3.7841,-4.41614,-55.794
17461,-2.32698,3.91041,-4.49195,-50.905
17630,-2.33871,3.40252,-4.96808,-41.573
17825,-2.50265,4.29237,-4.55528,-67.325
18153,-1.6297,3.77726,-4.75873,-9.284
18297,-1.40101,4.61441,-4.86482,-44.926
18517,-1.68218,4.26184,-4.86442,-19.788
18799,-2.01216,3.86074,-4.7048,-23.745
18813,-2.0163,4.87567,-4.92753,-66.94
19053,-1.9949,4.58909,-3.7808,-93.648
19211,-2.28029,4.26868,-4.98463,-42.222
19488,-1.82257,4.43336,-4.30267,-71.59
19685,-2.27161,3.99573,-4.92503,-49.866
19932,-2.32806,4.15192,-4.66376,-49.536
20191,-1.67562,3.50456,-4.8023,-8.174
20277,-1.84088,4.48356,-4.74412,-53.088
20456,-0.831422,3.73482,-4.84661,-55.473
20755,-2.76326,3.95258,-4.49815,-80.794
20866,-1.53023,3.8423,-4.69308,-9.368
21188,-2.37316,3.75802,-4.77912,-66.483
21385,-1.9394,4.81564,-4.7633,-61.731
21555,-2.52154,3.55198,-4.23956,-86.021
21628,-3.33583,4.88566,-4.85184,-139.193
21918,-1.66067,4.83779,-4.36115,-72.504
22200,-1.92572,3.95407,-4.24165,-69.169
22255,-2.49224,4.13339,-4.69224,-61.54
22483,-1.57439,4.19578,-4.82981,-27.19
22647,-2.11532,3.8996,-4.9079,-30.448
22857,-1.88305,4.07226,-4.62347,-36.276
23199,-2.33344,4.43827,-4.92128,-55.128
23351,-2.45438,3.91264,-4.84171,-58.566
23451,-2.44812,4.13789,-4.82911,-53.531
23760,-1.54734,4.95537,-4.88969,-81.298
23923,-1.72108,3.17915,-4.6338,-56.346
24060,-2.21397,4.08617,-4.34984,-65.075
24271,-1.45531,3.55901,-4.98438,-6.407
24401,-1.04611,4.3761,-4.95954,-55.806
24658,-1.56903,3.95408,-4.73983,-15.753
24981,-2.09522,3.76921,-4.88357,-25.122
25026,-1.47173,3.60368,-4.6982,-6.155
25209,-1.57818,3.40182,-4.7267,-16.558
25561,-2.34789,3.31393,-4.43291,-102.417
25623,-1.41015,3.44235,-4.09832,-89.655
25836,-1.40155,3.90371,-4.9958,-8.759
26001,-1.45227,4.0465,-4.9221,-20.981
26331,-1.77469,4.33706,-4.44251,-66.74
26589,-2.35195,4.13164,-4.61562,-54.936
26738,-1.5239,3.55883,-4.94174,-4.291
26942,-1.32639,4.04604,-4.42736,-51.371
27071,-1.85236,4.81552,-4.9864,-68.728
27282,-1.58444,4.34899,-4.66897,-44.071
27428,-1.32009,4.52363,-4.56534,-75.263
27665,-1.98795,4.48002,-4.74521,-54.728
27824,-1.05838,3.77425,-4.36464,-37.214
28098,-1.39526,3.96624,-4.051,-96.094
28379,-1.41177,3.56537,-4.73483,-7.545
28478,-1.46615,3.11266,-4.99212,-59.601
28707,-1.24855,3.24798,-4.37505,-94.24
28908,-1.66011,3.34956,-4.98115,-15.672
29185,-2.13215,4.41028,-4.85849,-55.585
29213,-1.97559,4.78878,-4.85383,-54.473
29555,-2.20862,4.48802,-4.47243,-66.141
29770,-1.27163,4.97965,-4.33806,-103.957
29925,-1.60864,4.04813,-4.516,-35.054
30171,-1.37019,3.56457,-4.58535,-21.543
30274,-2.47661,4.42233,-4.41711,-75.514
30478,-1.66896,4.28424,-4.66821,-33.499
30681,-1.84394,4.63592,-4.97569,-60.527
30951,-1.6675,3.99797,-4.99414,-21.258
31078,-1.71617,4.59946,-4.58635,-64.546
31216,-1.60568,3.71875,-4.76934,-5.35
31554,-2.08886,4.06606,-4.40279,-52.702
31781,-1.74393,3.8474,-4.65721,-22.567
31951,-1.17626,3.65155,-4.30943,-70.257
32016,-2.02607,3.33528,-4.37899,-43.06
32333,-1.38943,4.0449,-4.41753,-48.462
32532,-1.03916,4.27215,-4.92822,-37.154
32750,-1.83864,3.99185,-4.82786,-25.227
32914,-1.70213,4.8208,-4.41865,-68.4
33189,-2.2293,3.95514,-4.64599,-49.965
33228,-1.70398,4.31506,-4.76441,-26.701
33445,-2.04645,4.21673,-4.18088,-55.747
33737,-2.98757,3.83429,-4.30341,-90.4
33999,-2.29903,4.27624,-4.20672,-90.429
34153,-1.64791,3.92401,-4.12432,-62.182
34343,-2.19625,3.21167,-3.87466,-127.657
34481,-2.61371,4.33094,-4.27232,-73.777
34747,-2.32535,4.74486,-4.89354,-82.873
34972,-1.91533,4.1618,-4.06657,-76.8
35169,-1.5326,4.15858,-4.55515,-39.793
35301,-2.17914,4.31567,-4.1238,-79.473
35565,-1.75874,4.27052,-4.68906,-32.524
35747,-1.98723,4.05896,-4.9536,-35.982
35962,-1.13848,3.26579,-4.85163,-43.35
36135,-1.8493,3.92988,-4.43588,-40.756
36318,-1.57423,3.91128,-4.84488,-11.185
36559,-1.48641,3.98701,-4.75375,-15.141
36663,-2.35777,4.32495,-4.66012,-54.393
36929,-1.7913,4.47298,-4.38798,-66.891
37167,-2.14085,4.91503,-4.78581,-76.255
37332,-1.22015,4.25534,-4.89846,-50.654
37448,-3.15547,4.70674,-4.8255,-113.13
37672,-2.00564,3.36038,-4.15022,-68.853
37988,-1.44012,4.59097,-4.4541,-89.787
38188,-1.57702,4.14749,-4.49584,-45.34
38253,-1.91412,3.81948,-4.61994,-28.13
38562,-2.58226,4.26755,-4.62762,-71.598
38726,-2.10457,4.55709,-4.52015,-66.907
38947,-1.42655,3.97383,-4.5374,-32.597
39129,-1.70867,3.32511,-4.7792,-15.576
39356,-2.28768,3.14641,-4.90954,-74.736
39492,-2.11277,3.70372,-4.70562,-35.272
39798,-1.80852,3.75138,-4.7139,-20.579
39875,-1.51855,3.15327,-4.76697,-56.069
40049,-2.18244,3.62202,-4.22706,-73.059
40344,-2.08007,4.14786,-4.41096,-47.023
40420,-1.89027,4.87129,-4.99035,-69.733
40740,-1.87099,4.23549,-4.36442,-53.929
40928,-1.53795,4.1715,-4.40831,-51.763
41125,-1.82908,3.29214,-4.46367,-65.541
41320,-1.17923,3.95876,-4.15085,-91.143
41514,-1.28467,4.71913,-4.99546,-67.684
41702,-1.27563,4.67898,-4.75336,-67.059
41875,-1.43841,4.76348,-4.72905,-59.742
42035,-1.94921,3.80321,-4.37266,-66.003
42210,-1.2451,4.14764,-4.48325,-57.696
42440,-2.00784,3.61501,-4.74589,-30.954
42700,-1.22519,4.00859,-4.56667,-44.545
42841,-2.18402,3.9167,-4.52451,-49.36
43129,-1.93058,4.59475,-4.10677,-90.055
43377,-2.08005,4.40374,-4.84224,-58.22
43503,-1.40647,4.00424,-4.64876,-23.734
43677,-1.5632,3.82995,-4.87089,-5.66
43827,-1.4897,3.94128,-4.62567,-18.92
44045,-1.33432,3.91082,-4.61494,-22.512
44268,-1.90958,4.96618,-4.71433,-80.34
44545,-2.20069,4.56948,-4.57658,-65.447
44641,-1.24657,3.51193,-4.31595,-73.056
44944,-1.28261,3.23383,-4.46425,-76.717
45196,-1.56519,3.95779,-4.28495,-51.085
45339,-2.14328,4.1411,-4.71074,-47.881
45449,-1.33785,3.66133,-4.82786,-3.494
45658,-1.35369,3.86875,-4.25671,-97.648
45975,-1.76158,4.46235,-4.92194,-47.689
46129,-0.946236,3.79284,-4.9214,-77.506
46317,-1.36942,4.16627,-4.5207,-42.059
46408,-1.50787,3.63331,-4.99921,-3.927
46798,-1.40942,4.19044,-4.92693,-49.21
46943,-2.46754,4.23718,-4.16087,-85.19
47186,-1.69602,4.53824,-4.17207,-75.286
47397,-1.68652,4.48124,-4.20668,-79.308
47572,-1.6357,3.68886,-4.63038,-13.78
47657,-1.68832,3.74846,-4.77222,-12.305
47903,-1.77161,3.70367,-4.72559,-17.838
48034,-2.13197,3.72047,-4.72676,-36.371
48305,-1.83392,4.85064,-4.83855,-73.12
48521,-2.11483,4.38319,-4.39672,-58.542
48619,-2.15369,3.42482,-4.91064,-51.431
48848,-2.42291,4.261,-4.61842,-60.119
49155,-1.80587,4.19993,-4.82547,-28.225
49264,-1.60088,4.08378,-4.95608,-21.519
49438,-2.10785,3.65043,-4.86715,-33.354
49741,-1.78701,3.98193,-4.5532,-31.551
49885,-1.62876,4.55968,-4.31034,-65.585
50140,-1.76909,4.38532,-4.919,-36.772
50390,-1.64799,3.57174,-4.32545,-55.176
50445,-1.07638,3.48066,-4.52597,-86.369
50729,-2.7618,4.82389,-4.77513,-93.242
50941,-2.52475,3.86011,-4.57737,-64.704
51086,-1.74896,4.87762,-4.97065,-77.405
51311,-2.13266,4.50128,-4.88326,-55.466
51457,-2.3121,4.32435,-4.85874,-41.837
51690,-1.53996,4.03492,-4.71366,-21.572
51863,-2.00777,3.68025,-4.58854,-37.529
52164,-1.48442,3.85158,-4.7308,-6.357
52353,-1.41309,3.48354,-4.86942,-12.696
52583,-1.29633,3.30653,-4.87929,-54.425
52785,-1.16421,4.2677,-4.82325,-40.279
52882,-2.0441,4.13177,-4.6792,-47.9
53139,-1.8754,3.93148,-4.96013,-22.888
53392,-2.0015,4.24505,-4.59202,-49.508
53588,-1.59843,4.90287,-4.59902,-82.276
53694,-1.4601,4.09372,-4.81125,-28.385
53941,-2.08619,3.07399,-4.59464,-82.094
54034,-1.24575,3.48198,-4.59857,-38.188
54367,-2.30317,4.66884,-4.96135,-76.842
54532,-2.06361,3.79611,-4.30081,-80.763
54723,-1.5236,3.56233,-4.43774,-35.065
54979,-1.68533,3.95252,-4.13071,-61.723
55059,-1.68254,3.88509,-4.98067,-17.994
55213,-1.4516,3.93361,-4.66101,-15.206
55526,-1.11477,4.3137,-4.98081,-44.505
55683,-1.748,4.69001,-4.618,-71.494
55808,-1.87146,4.22482,-4.9116,-39.974
56143,-2.19167,3.82286,-4.67229,-46.508
56332,-1.43553,3.60954,-4.85247,-1.226
56520,-1.81296,4.5819,-4.95079,-60.695
56760,-1.90882,4.09154,-4.4823,-43.271
56848,-1.67064,4.96026,-4.77886,-75.688
57133,-1.10753,3.77803,-4.42239,-38.27
57373,-1.96772,4.63631,-4.7745,-48.046
57411,-2.05428,3.99091,-4.1688,-75.114
57742,-1.53486,3.64906,-4.66022,-8.026
57828,-1.12573,4.2468,-4.41657,-116.072
58109,-1.75468,3.74484,-4.37903,-27.527
58323,-1.9726,3.70802,-4.79083,-19.277
58455,-2.60158,3.38873,-4.5178,-76.385
58800,-1.51493,3.26402,-4.37617,-68.42
58910,-1.89663,3.68634,-4.70371,-22.607
59017,-1.84501,3.98306,-4.07537,-76.329
59255,-1.80503,3.84487,-4.19304,-52.657
59411,-1.96219,4.54048,-4.51006,-65.967
59639,-1.22173,3.83186,-4.68594,-25.23
59939,-1.26079,3.92969,-4.99592,-21.045
60021,-2.00832,4.6089,-4.82071,-46.238
60391,-1.98625,4.93927,-4.19731,-93.077
60458,-2.25544,3.87744,-4.89782,-55.504
60798,-2.50983,3.81441,-4.50433,-69.304
60849,-2.1428,4.30713,-4.57973,-54.635
61168,-2.20383,4.49571,-4.84774,-58.277
61287,-1.38794,4.67591,-4.8534,-42.993
61558,-2.00175,3.91851,-4.84318,-20.363
61749,-1.31829,3.944,-4.83041,-12.452
61834,-1.87258,4.27545,-4.49378,-49.6
62094,-1.72064,4.36632,-4.93225,-31.658
62357,-2.08523,4.12702,-4.83787,-48.005
62477,-2.57391,4.00621,-4.86575,-58.168
62611,-1.5853,4.25445,-4.79468,-29.751
62864,-1.73717,4.45623,-4.90358,-46.198
63002,-3.00316,4.24839,-4.62729,-90.149
63304,-3.02386,4.71291,-4.94374,-109.178
63416,-2.11474,4.14266,-4.36646,-52.63
63637,-2.34619,4.58249,-4.37696,-68.354
63978,-2.50449,3.81309,-4.99673,-54.704
64180,-1.36186,4.07463,-4.47961,-42.947
64328,-2.16674,4.91096,-4.58418,-80.172
64421,-2.34227,4.19859,-4.99831,-43.816
64741,-1.28489,3.33405,-4.57011,-54.376
64854,-1.54999,3.43141,-4.36391,-58.83
65061,-0.827126,3.74767,-4.93088,-56.124
65296,-1.58539,3.94608,-4.41953,-34.215
65586,-1.4431,4.20449,-4.56469,-43.604
65788,-1.42188,3.64565,-4.5398,-22.255
65830,-1.92578,4.05235,-4.37511,-50.454
66042,-0.986294,3.36027,-4.79769,-49.392
66374,-1.12511,3.78643,-4.74701,-47.166
66482,-1.75499,4.45437,-4.47461,-63.16
66640,-2.26334,4.51113,-4.68793,-63.711
66981,-2.25729,3.63186,-4.69589,-52.82
67140,-1.8364,3.6568,-4.24331,-59.197
67289,-1.59945,3.91109,-4.34431,-35.571
67583,-1.84573,4.68239,-4.2704,-77.725
67661,-1.69152,4.47337,-4.50475,-61.738
67931,-1.01009,3.43161,-4.96215,-41.365
68188,-1.08279,3.78655,-4.47484,-42.404
68327,-0.711151,4.19206,-4.26245,-87.335
68560,-1.22878,4.88073,-4.86185,-92.354
68630,-1.63943,4.15493,-4.62385,-32.548
68960,-1.43793,4.01761,-4.70524,-20.884
69021,-1.23612,3.97075,-4.66643,-32.609
69225,-2.03438,4.92798,-4.23219,-92.014
69543,-2.39155,4.7471,-4.39592,-75.336
69670,-2.3545,3.93041,-4.18493,-65.787
69825,-2.58422,4.17498,-4.75397,-72.606
70030,-2.47609,4.09428,-4.61436,-61.728
70336,-1.73281,4.06603,-4.64963,-28.544
70463,-1.89639,3.91477,-4.51741,-38.7
70657,-1.4864,4.95575,-4.59468,-88.737
70910,-2.42914,3.06946,-4.91717,-92.545
71194,-1.90128,2.9942,-4.83953,-63.327
71260,-1.43364,3.93246,-4.76624,-8.965
71417,-1.86473,3.26332,-4.4966,-61.457
