id,x0,x1,x2,fitness
130,-3.65387,4.26669,-4.29275,-167.475
203,-3.55537,4.26669,-4.29275,-158.372
207,-3.55537,4.26669,-5,-132.643
229,-2.34457,4.26669,-5,-44.889
247,-2.34457,4.22757,-5,-44.129
277,-1.5759,4.22757,-5,-31.268
287,-1.5759,3.76739,-5,-6.777
322,-1.5759,3.66015,-5,-5.264
329,-1.53709,3.66015,-5,-4.09
355,-1.53709,3.66015,-4.74091,-3.191
392,-1.53709,3.66015,-4.91907,-1.252
452,-1.43671,3.66015,-4.91907,-0.902
502,-1.43671,3.71331,-4.91907,-0.882
520,-1.46627,3.71331,-4.91907,-0.731
546,-1.47035,3.71331,-4.91907,-0.727
588,-1.47035,3.69131,-4.91907,-0.595
681,-1.47035,3.69131,-4.84408,-0.092
731,-1.47035,3.68108,-4.84408,-0.058
766,-1.49094,3.68108,-4.84408,-0.056
885,-1.49094,3.67952,-4.84408,-0.053
964,-1.48902,3.67952,-4.84408,-0.048
1105,-1.48902,3.67952,-4.8517,-0.022
2183,-1.48732,3.67952,-4.8517,-0.018
2327,-1.48732,3.67232,-4.8517,-0.014
2358,-1.48732,3.67232,-4.85989,-0.006
2378,-1.4797,3.67232,-4.85989,-0.001
2434,-1.48161,3.67232,-4.85989,-0.001
3254,-1.48161,3.67232,-4.8598,-0.001
5437,-1.48161,3.67385,-4.8598,0
6092,-1.42981,3.67385,-4.37527,-54.708
