id,x0,x1,x2,fitness
4,-4.41964,2.98378,-4.45922,-277.829
361,-3.19403,3.46873,-5,-108.077
410,-3.98527,3.78082,-5,-178
798,-3.82183,4.89475,-4.81445,-192.859
985,-2.10971,5,-4.64883,-84.431
1026,-2.05251,5,-4.70699,-85.658
1326,-1.46957,3.21099,-5,-51.918
1544,-1.95215,4.10417,-4.3668,-46.845
1791,-1.32296,3.62157,-5,-9.404
1806,-2.221,5,-5,-80.126
2120,-1.81112,4.62571,-4.94905,-64.685
2239,-2.37149,4.985,-5,-82.918
2480,-3.61296,5,-5,-174.28
2731,-2.89503,5,-5,-110.448
2856,-1.4351,5,-4.62391,-95.012
3162,-2.45112,5,-4.28249,-104.366
3319,-2.27112,5,-5,-80.153
3565,-2.27832,3.73076,-4.21786,-59.284
3797,-1.45571,3.9148,-3.7309,-99.543
3935,-0.879523,3.20012,-4.8942,-153.231
4007,-1.21387,4.89772,-4.90166,-94.92
4254,-1.72151,3.60442,-5,-12.736
4401,-1.59858,4.84912,-5,-78.482
4625,-1.82131,3.82237,-5,-20.863
4931,-1.92378,3.35186,-4.94864,-50.165
5147,-1.99982,3.25286,-5,-64.505
5263,-3.09389,4.34708,-5,-95.989
5450,-4.03949,4.62961,-4.90018,-205.715
5631,-3.73598,5,-4.98652,-188.959
5837,-3.55437,5,-3.28341,-269.888
6012,-4.05883,2.70656,-4.46566,-243.004
6202,-4.25271,2.62151,-3.92858,-321.283
6511,-3.91094,3.5557,-4.13461,-207.508
6675,-2.90489,4.51588,-4.21884,-106.279
6902,-2.9202,5,-4.0916,-137.231
7128,-2.79152,5,-4.35069,-116.501
7336,-1.48555,4.06792,-3.1445,-206.367
7566,-0.998687,5,-4.90602,-99.78
7633,-0.818119,5,-5,-144.302
7905,-1.89943,5,-5,-80.82
8035,-2.4841,5,-4.97107,-90.178
8374,-2.7033,5,-5,-102.434
8462,-2.91269,4.37925,-5,-81.457
8634,-2.75463,5,-5,-104.347
8989,-1.21539,4.71141,-5,-86.831
9144,-0.413528,4.92965,-5,-179.91
9336,-0.656895,4.76835,-5,-121.207
9528,-1.17984,5,-4.87175,-93.815
9641,-1.38243,5,-4.86402,-104.19
9844,-2.24495,4.89105,-4.41955,-83.867
10008,-2.25239,4.87249,-5,-77.849
10265,0.101786,5,-4.01416,-308.88
10525,-0.625178,5,-3.65306,-227.285
10608,-1.08858,4.84498,-4.6475,-113.937
10882,-3.54883,5,-4.17337,-188.334
11089,-2.6048,4.53295,-5,-70.677
11311,-1.87446,5,-4.46341,-85.758
11600,-5,5,-5,-380.652
11649,-4.38323,4.20198,-3.63938,-312.136
11954,-4.07683,4.89477,-3.17222,-346.144
12070,-3.26556,4.77056,-3.85124,-162.015
12335,-4.02609,5,-4.62392,-228.383
12576,-4.96706,5,-4.78979,-375.394
12618,-4.55021,3.79285,-4.07793,-297.767
12905,-4.03496,4.32151,-4.57274,-199.757
13026,-3.29022,3.87229,-4.81442,-99.562
13305,-3.12296,4.18138,-4.97247,-95.758
13445,-3.60768,3.03665,-5,-159.873
13610,-3.04438,4.0238,-5,-87.845
13937,-3.51525,3.9106,-4.39986,-137.227
14071,-2.62667,3.64234,-4.4714,-81.876
14393,-2.03468,5,-4.34886,-83.528
14443,-2.59822,4.55875,-4.88506,-68.915
14733,-1.66734,5,-3.48338,-155.277
14890,-1.19136,5,-3.61869,-159.081
15090,-1.29767,4.49001,-4.37266,-86.239
15340,-1.90202,4.23114,-5,-43.932
15515,-2.72977,5,-5,-103.443
15730,-4.62394,5,-5,-314.478
15819,-4.91022,4.62153,-5,-342.611
16124,-3.69207,4.57295,-5,-161.391
16378,-3.34516,5,-5,-148.712
16412,-2.6156,4.86833,-5,-86.233
16716,-1.70743,3.80472,-5,-16.397
16964,-0.326943,4.1633,-5,-179.229
17065,-1.04254,4.97314,-5,-101.343
17214,-2.95389,3.55823,-5,-82.659
17592,-2.40512,2.10837,-5,-213.52
17694,-2.65461,1.70719,-5,-270.861
17938,-2.68207,3.27993,-4.92118,-96.2
18016,-3.83926,5,-4.56794,-206.029
18333,-3.28413,4.79846,-5,-128.027
18451,-1.96042,4.38726,-5,-54.126
18767,-1.28622,5,-4.8011,-104.254
18881,-1.16536,5,-5,-95.278
19064,-1.90767,4.81684,-5,-64.388
19331,-1.08721,4.60695,-5,-110.081
19443,-0.872706,4.83782,-4.11971,-157.387
19780,-1.6736,3.30799,-4.52843,-56.083
19901,-2.30408,3.33962,-4.58787,-68.842
20057,-2.65883,4.54817,-5,-73.234
20378,-1.63409,5,-4.71874,-77.623
20494,-1.58812,5,-5,-79.396
20652,-2.75829,4.51396,-5,-79.612
20897,-2.05615,4.73266,-5,-55.819
21191,-2.05149,3.83612,-4.92839,-20.219
21294,-2.82057,3.19454,-5,-89.989
21507,-0.866911,3.87564,-4.64957,-83.498
21606,-1.74672,4.0604,-4.66048,-28.301
21875,-0.888382,4.1503,-5,-95.876
22124,-1.88737,5,-5,-80.277
22204,-1.70655,5,-5,-73.843
22550,-1.38079,5,-5,-98.826
22703,-0.78012,5,-5,-151.56
22858,-1.0265,3.55922,-5,-50.486
23154,-2.0082,3.00119,-4.14226,-156.477
23332,-1.43679,3.24719,-5,-51.484
23413,-1.93752,3.99639,-5,-28.263
