id,x0,x1,x2,fitness
166,-1.35882,-2.27101,-0.772394,113.002
223,-1.35882,-0.910038,-0.772394,2178.996
244,-1.35882,-0.696869,-0.772394,2227.122
273,-1.35882,-0.873076,-0.772394,2377.069
311,-1.35882,-0.817206,-0.772394,2526.986
377,-1.43754,-0.817206,-0.772394,2670.04
406,-1.43754,-0.817206,-0.788279,2690.152
438,-1.43754,-0.797737,-0.788279,2699.062
647,-1.42897,-0.797737,-0.788279,2703.743
712,-1.42543,-0.797737,-0.788279,2704.237
785,-1.42543,-0.797737,-0.811603,2704.791
1021,-1.42543,-0.797737,-0.807741,2707.11
1041,-1.42543,-0.797737,-0.796197,2708.332
1183,-1.42543,-0.797737,-0.797814,2708.675
3162,-1.42543,-0.799051,-0.797814,2708.837
4372,-1.42543,-0.799051,-0.798164,2708.89
5317,-1.42543,-0.799051,-0.79883,2708.967
6047,-1.42543,-0.801317,-0.79883,2708.987
