id,x0,x1,x2,fitness
47,-3.02664,3.20651,-4.1881,-137.629
211,-1.81746,3.20651,-4.1881,-107.244
222,-1.81746,3.89339,-4.1881,-56.827
240,-1.81746,3.89339,-4.32283,-42.449
254,-1.81746,3.89339,-4.88485,-21.982
284,-1.71564,3.89339,-4.88485,-19.684
303,-1.71564,3.7458,-4.88485,-13.038
319,-1.55067,3.7458,-4.88485,-1.928
343,-1.55067,3.7458,-4.88426,-1.923
382,-1.40705,3.7458,-4.88426,-1.076
452,-1.43018,3.7458,-4.88426,-0.858
547,-1.43018,3.6406,-4.88426,-0.738
575,-1.47372,3.6406,-4.88426,-0.316
760,-1.47372,3.66456,-4.88426,-0.128
812,-1.47372,3.66456,-4.84008,-0.079
873,-1.47372,3.66456,-4.8687,-0.04
907,-1.47372,3.66456,-4.85205,-0.031
965,-1.47372,3.66456,-4.85396,-0.027
1098,-1.47372,3.6817,-4.85396,-0.021
1729,-1.47372,3.6817,-4.85431,-0.021
2045,-1.47372,3.6817,-4.85634,-0.019
2419,-1.47372,3.67171,-4.85634,-0.011
2500,-1.47372,3.67171,-4.85863,-0.01
2616,-1.47372,3.67386,-4.85863,-0.009
2786,-1.47946,3.67386,-4.85863,-0.001
5098,-1.48159,3.67386,-4.85863,0
5898,-1.48149,3.67386,-4.85863,0
6252,-1.16457,3.67386,-4.85863,-27.414
