id,x0,x1,x2,fitness
37,7.04744,7.82997,6.96174,0.714
397,7.23037,7.37977,6.85229,0.699
449,7.1581,7.48773,6.97598,0.748
727,8.23938,8.20053,7.20895,0.794
963,7.7562,8.5426,8.36861,0.73
1158,7.37946,8.37189,7.51286,0.85
1239,8.55246,7.64452,7.87172,0.826
1422,8.90772,7.70983,7.71247,0.707
1633,8.2891,7.62465,7.66253,0.913
1898,8.0239,7.79183,7.95515,0.954
2130,7.43413,8.00652,8.18591,0.896
2366,7.63163,7.00057,8.7665,0.615
2584,7.27756,7.27841,8.0175,0.868
2603,7.74184,8.00652,7.45712,0.958
2992,7.88057,7.46434,7.48557,0.961
3124,8.16585,7.54138,7.78293,0.936
3346,7.9442,8.48893,8.08656,0.803
3507,7.67676,7.19879,7.38637,0.896
3795,7.91371,7.6965,7.6755,0.988
3801,7.64568,7.88501,8.22506,0.922
4192,7.70614,6.85591,7.87528,0.789
4356,7.50746,7.13761,8.2917,0.81
4418,7.84863,7.84051,6.99395,0.845
4778,7.82323,7.51619,7.60445,0.983
4853,7.75631,6.99958,7.89512,0.847
5111,8.12103,7.74577,6.97451,0.802
5325,7.61094,8.22612,7.44884,0.91
5529,7.60805,7.67965,7.10586,0.893
5639,7.38168,7.59516,7.55534,0.96
5807,7.35368,7.28094,7.92489,0.899
6183,7.52933,8.96558,7.59784,0.673
6256,7.35368,7.47076,8.1421,0.899
6443,7.38838,7.35074,7.88061,0.926
6652,6.84714,7.1595,8.17449,0.65
6954,7.98333,7.48382,7.95237,0.949
7149,8.02413,8.30285,7.91683,0.873
7264,8.41645,8.03256,7.68074,0.85
7412,6.94648,8.10691,7.13273,0.699
7680,8.17165,8.19396,7.41897,0.86
7806,8.26746,7.57693,7.09837,0.81
8110,7.81346,7.35482,7.53857,0.953
8222,7.53507,7.62678,7.09553,0.883
8577,7.26219,7.99656,8.10521,0.879
8634,6.69006,8.58336,7.94932,0.527
8998,6.92368,7.50913,8.1644,0.761
9172,7.18692,8.32257,8.09866,0.788
9299,8.01757,7.72582,7.49212,0.961
9475,7.54015,7.48559,7.48919,0.965
9681,7.63082,8.31247,7.46808,0.891
9985,7.18721,7.71489,8.28911,0.837
10116,7.40816,7.08307,7.2914,0.813
10258,7.39413,8.41487,8.27908,0.769
10449,7.63009,7.52232,8.07693,0.953
10750,7.77793,8.14466,8.01989,0.923
10831,7.87378,8.4964,7.87009,0.838
11184,7.81437,8.48882,8.26058,0.775
11280,7.41925,8.19817,7.58802,0.91
11430,7.19698,8.18821,7.95225,0.849
11791,7.68188,7.84892,8.11553,0.951
11991,7.74337,7.63857,7.54239,0.991
12001,7.98048,7.23223,7.07356,0.8
12336,8.25924,7.45317,7.25759,0.847
12600,8.54933,7.933,7.65754,0.821
12658,8.1341,7.55714,7.20067,0.872
12925,7.97516,7.23208,7.80702,0.913
13133,7.50084,8.11293,7.34129,0.906
13390,7.80025,7.65607,7.56984,0.992
13401,7.73888,7.68115,7.3024,0.952
13769,7.5243,7.95042,6.94567,0.81
13972,7.73741,7.60961,7.3909,0.968
14189,7.70519,7.53646,7.46868,0.976
14277,7.3469,7.66334,7.86046,0.956
14592,7.38652,7.9593,6.57226,0.613
14776,6.74787,7.74659,8.14262,0.697
14990,7.41352,7.65239,7.95716,0.958
15061,8.16672,7.86999,7.60694,0.935
15365,7.36189,8.27002,7.4985,0.874
15429,8.48243,7.36322,7.68552,0.824
15688,8.33178,7.83503,7.62607,0.897
15919,7.55356,7.74705,6.91549,0.816
16171,7.76308,8.55576,7.233,0.768
16381,7.7592,7.52864,7.69625,0.99
16577,7.10768,7.1892,8.05679,0.787
16666,6.64052,8.10237,8.19399,0.592
16973,6.67234,7.75708,6.73263,0.449
17005,7.22959,7.44532,7.77388,0.913
17270,8.21456,7.27464,7.63547,0.879
17468,8.68192,7.68229,6.96604,0.634
17777,7.65164,7.97679,7.72554,0.979
17843,7.35538,7.69221,7.91696,0.952
18120,7.59673,7.35829,7.97534,0.942
18327,8.20764,7.50579,7.86868,0.917
18451,7.67305,7.51043,8.68022,0.779
18646,8.78771,8.44125,7.79231,0.621
18970,7.78313,8.80687,7.95756,0.726
19085,7.20587,7.87425,7.60684,0.917
19339,7.85499,7.59555,7.7383,0.99
19401,6.9715,7.52149,6.98846,0.689
19755,7.70319,7.02352,7.51603,0.856
19984,7.02471,6.64417,7.15577,0.475
20107,7.23151,7.4606,8.08169,0.881
20273,7.6665,6.85574,8.01494,0.771
20557,7.97618,7.02145,7.5318,0.838
20685,7.18508,7.34999,7.64662,0.884
20878,8.04211,7.89437,6.97133,0.807
21028,7.4182,8.74899,7.84071,0.737
21361,8.35046,8.08507,8.51755,0.707
21467,7.93036,7.99086,7.29245,0.915
21746,8.31127,7.50142,7.94517,0.882
21942,7.39417,7.43627,8.13285,0.904
22133,6.93121,7.86968,7.81819,0.819
22235,7.86011,7.47074,8.37984,0.867
22584,7.47553,7.39964,8.34521,0.857
22645,7.66899,7.17824,7.41568,0.895
22924,8.25004,6.89669,7.92212,0.728
23185,7.7683,7.53426,7.92916,0.977
23349,7.72079,7.58562,7.82579,0.992
23401,8.37192,8.03793,7.45112,0.844
23671,7.74251,8.10606,7.72224,0.958
23945,8.00132,8.18931,8.01492,0.892
24018,8.49159,7.63542,7.75211,0.853
24361,7.20672,6.79735,7.44096,0.678
24428,8.12831,6.90239,7.92661,0.758
24729,8.20109,8.18168,7.42181,0.856
24989,8.42483,7.0587,7.95398,0.739
25134,6.90814,6.89795,8.07849,0.599
25233,6.99194,7.53152,8.0983,0.805
25485,7.77318,7.47739,7.57801,0.979
