id,x0,x1,x2,fitness
106,-2.43292,-1.511,-1.36054,441.867
220,-1.44547,-1.511,-1.36054,1832.755
253,-1.44547,-1.49958,-1.36054,1875.646
303,-1.44547,-1.40168,-1.36054,1995.899
329,-1.44547,-1.40168,-1.43295,2105.008
385,-1.44547,-1.43569,-1.43295,2116.697
418,-1.44547,-1.4327,-1.43295,2118.125
562,-1.42398,-1.4327,-1.43295,2129.007
776,-1.42398,-1.4327,-1.41741,2129.042
1183,-1.42398,-1.42567,-1.41741,2130.555
1259,-1.42398,-1.42567,-1.42495,2132.143
5749,-1.42415,-1.42567,-1.42495,2132.153
6145,-1.76955,-1.42567,-1.42495,16.899
