id,x0,x1,x2,fitness
37,4.58882,3.79149,-1.37702,173.415
284,4.88986,4.88711,-0.160685,1353.416
463,4.23585,5,-0.896005,749.144
666,5,4.17521,-0.804115,716.31
810,4.7197,3.64945,-0.249207,201.405
1053,5,4.74449,-0.265874,828.767
1283,5,5,1.92392,182.873
1471,5,5,1.89226,215.148
1670,4.66824,5,2.8503,181.802
1971,5,4.70581,1.76268,240.857
2081,4.80165,4.97917,2.90926,228.92
2214,4.32847,5,3.16869,159.857
2587,4.69921,5,5,861.316
2689,4.86288,4.67092,5,993.041
2840,5,5,4.69399,840.769
3005,5,5,5,900.055
3340,4.52012,4.9326,4.63057,29.983
3463,5,5,4.97441,996.686
3716,5,5,5,900.055
3902,5,4.6826,5,794.49
4136,4.95128,5,5,1068.787
4230,5,5,5,900.055
4517,5,5,4.77908,1110.008
4643,4.74818,5,5,1030.033
4900,4.75994,5,5,1063.134
5030,5,5,4.80475,1158.248
5258,4.63237,5,4.64907,411.777
5440,5,4.81398,5,1171.26
5546,4.83984,5,5,1194.896
5745,4.8577,5,5,1199.832
5989,5,4.85044,4.97143,1341.174
6115,5,4.80511,5,1158.799
6343,5,3.7811,5,333.858
6519,4.81134,4.91801,5,1486.235
6798,5,5,5,900.055
7683,5,4.87081,5,1197.39
7998,5,5,4.58975,368.149
8079,5,5,5,900.055
8410,4.85393,4.99372,5,1233.281
8734,4.78075,5,4.85887,1484.582
8961,5,4.88817,5,1186.16
9170,4.96274,5,5,1034.933
9224,3.96051,5,5,77.525
9502,5,4.83705,5,1193.274
9719,5,5,5,900.055
9893,5,4.83014,5,1188.283
10022,4.69416,5,5,841.445
10234,5,5,5,900.055
10400,4.75663,5,4.79147,1329.84
10636,5,5,4.54457,151.67
10836,5,5,5,900.055
10990,4.96256,5,5,1035.493
11179,5,5,5,900.055
11437,5,5,4.60121,423.405
11608,5,5,4.92835,1125.158
11863,5,5,4.78729,1127.316
12008,5,5,4.89788,1175.89
12100,4.54701,5,4.76789,196.462
12302,5,5,5,900.055
12920,5,4.76548,4.90462,1397.317
13212,4.16721,4.33371,5,276.467
13289,4.83048,5,5,1188.561
13478,5,5,4.95115,1069.15
13636,4.81041,5,5,1166.507
13928,5,5,4.98472,959.817
14155,4.57767,5,5,309.829
