id,x0,x1,x2,fitness
88,-1.16905,4.60188,-4.81475,-98.334
225,-1.16905,4.16295,-4.81475,-38.304
234,-1.68135,4.16295,-4.81475,-19.218
290,-1.68135,3.6088,-4.81475,-8.059
306,-1.50808,3.6088,-4.81475,-1.325
323,-1.50808,3.69872,-4.81475,-0.532
371,-1.50808,3.69872,-4.89666,-0.446
405,-1.49387,3.69872,-4.89666,-0.339
437,-1.49387,3.69872,-4.85747,-0.118
496,-1.49387,3.66416,-4.85747,-0.042
546,-1.4745,3.66416,-4.85747,-0.024
636,-1.47876,3.66416,-4.85747,-0.017
723,-1.47876,3.67577,-4.85747,-0.002
854,-1.47876,3.67266,-4.85747,-0.002
1360,-1.47876,3.67515,-4.85747,-0.002
1770,-1.47876,3.6748,-4.85747,-0.001
2214,-1.47922,3.6748,-4.85747,-0.001
2465,-1.48313,3.6748,-4.85747,-0.001
3570,-1.48313,3.6748,-4.85896,-0.001
3874,-1.48038,3.6748,-4.85896,0
6000,-1.48038,4.50282,-4.85896,-55.51
