id,x0,x1,x2,fitness
156,6.84249,7.06437,7.81274,0.669
237,7.63574,7.36265,8.53094,0.807
443,7.85021,7.95791,8.79522,0.726
764,7.24374,7.53778,6.96935,0.775
881,7.55125,7.90488,8.73103,0.755
1108,7.58894,7.42278,7.1009,0.867
1256,8.21463,7.12042,7.71112,0.835
1478,7.77219,7.7132,7.39253,0.97
1712,7.76756,7.65688,7.78696,0.996
1907,7.68722,7.4183,8.13817,0.928
2117,7.8295,7.35411,7.30097,0.913
2294,7.05676,7.20535,8.14536,0.757
2533,8.09699,7.44099,8.03484,0.911
2662,7.17845,8.09968,7.75982,0.878
2910,8.35347,7.69214,7.61377,0.895
3025,7.8364,7.6497,7.69678,0.994
3201,7.44191,7.34894,7.53833,0.935
3436,7.90127,7.47628,7.64624,0.973
3697,7.86265,8.33081,7.5542,0.891
3861,7.6956,7.53179,7.51525,0.981
4130,7.85166,7.85793,7.83805,0.983
4247,8.13653,7.24142,8.45286,0.757
4541,7.68305,7.94341,7.54334,0.977
4766,8.02537,8.21234,7.70129,0.908
4866,8.38,7.67512,8.23576,0.818
5178,8.0121,7.73685,7.45475,0.957
5220,7.71706,7.71663,7.85184,0.994
5462,7.17147,7.66605,7.78896,0.915
5619,7.9938,7.63391,7.66667,0.976
5973,7.83306,7.50528,7.9359,0.97
6156,7.57845,7.97304,7.75024,0.976
6201,7.67942,7.50372,7.89695,0.978
6564,7.85573,7.39664,8.17592,0.91
6661,7.81148,7.29822,7.94229,0.934
6894,7.84336,7.51937,7.13215,0.89
7176,8.92748,7.48089,7.8751,0.678
7326,7.71489,7.77324,7.52735,0.99
7567,7.59567,7.57521,7.66716,0.991
7672,6.89593,7.28988,8.02973,0.737
7931,7.56789,7.65847,8.51497,0.841
8045,8.57373,7.8695,7.79088,0.818
8235,7.84825,7.75375,8.15115,0.943
8597,7.38996,7.80571,7.90962,0.957
8702,7.32149,7.55051,7.65164,0.949
8815,8.20068,7.92126,8.52854,0.768
9138,7.65444,8.16067,7.90476,0.935
9220,7.53669,7.77165,7.49985,0.978
9570,7.70921,6.96861,7.82607,0.841
9697,7.66217,7.86187,7.60936,0.99
9959,7.91309,7.68819,7.07771,0.875
10119,7.80757,6.85851,7.29672,0.747
10366,7.86263,7.5145,8.0157,0.957
10510,8.12407,7.7748,7.2666,0.897
10780,7.31455,7.66377,7.81553,0.952
10806,7.41202,7.46369,8.32373,0.864
11002,7.68328,7.44863,8.12071,0.936
11210,7.55287,7.84724,6.84692,0.781
11562,7.44791,8.09335,7.89413,0.932
11648,7.36817,7.74459,7.22201,0.899
11868,7.7513,8.30558,7.70747,0.91
12200,8.04457,8.13661,7.85854,0.915
12320,7.55929,8.10365,7.8902,0.943
12557,7.94319,8.0175,7.27695,0.906
12771,7.90911,7.80105,8.77845,0.741
12960,7.5593,7.81007,8.05754,0.958
13080,7.54287,7.55459,7.99272,0.964
13387,7.96971,7.44688,8.22346,0.894
13532,7.80778,8.30561,7.20748,0.836
13690,7.44096,8.60889,7.76381,0.794
13941,6.48845,7.46287,7.73424,0.6
14097,7.9695,7.87648,8.52106,0.819
14331,8.16912,7.49184,7.95204,0.915
14451,7.95232,7.74343,7.91492,0.971
14687,8.35298,7.92237,8.15543,0.833
14894,7.38889,7.82131,7.59732,0.964
15167,8.58967,7.34437,7.49915,0.772
15244,7.28146,7.57594,7.66642,0.943
15506,7.7553,7.46589,7.82738,0.979
15696,7.58233,8.06302,7.13544,0.868
15819,8.39282,7.38533,7.78917,0.854
16163,8.05637,7.90342,7.40831,0.931
16339,7.46022,7.49793,7.61954,0.968
16483,7.22593,8.11634,7.65593,0.889
16766,7.46985,7.72907,8.2186,0.917
16921,7.72196,6.84049,7.71778,0.79
17103,8.55283,7.5211,7.66884,0.825
17284,8.03526,7.80179,7.68694,0.969
17479,7.69316,7.43128,8.11296,0.935
17670,7.76134,7.1024,7.97753,0.874
17977,7.57264,7.65052,8.47445,0.855
18121,8.16928,7.92354,7.4798,0.917
18333,7.14047,7.49625,8.15206,0.844
18498,7.66183,7.02561,7.9323,0.853
18709,7.34411,6.87606,8.0895,0.73
18916,8.14734,7.81056,7.8485,0.941
19145,7.86755,7.67532,7.72619,0.992
19258,8.26945,7.76408,7.1847,0.841
19586,8.01353,7.79446,7.65787,0.972
19714,8.3278,7.3688,8.25832,0.795
19855,7.96714,7.61395,7.66725,0.979
20082,7.54156,8.28823,7.75483,0.907
20324,7.20823,7.77755,7.58372,0.923
20584,8.00094,7.4813,8.26547,0.884
20619,7.82757,7.44987,7.89369,0.967
20890,7.98591,7.73906,7.72399,0.979
21002,7.76972,7.41123,7.95848,0.957
21233,7.84501,7.92259,7.04228,0.856
21524,7.67323,8.57181,7.51682,0.818
21661,7.46244,8.34639,7.66246,0.882
21984,8.14892,7.52312,7.38787,0.911
22015,8.08524,7.92633,7.54484,0.942
22233,7.76601,7.45506,7.91646,0.969
22477,7.83603,7.97405,7.86285,0.969
22662,7.8792,8.76952,7.72766,0.75
22811,7.74386,8.14606,8.25829,0.873
23180,7.66427,8.11826,7.76694,0.954
23297,7.82028,7.34508,7.57159,0.954
23516,7.84938,7.50984,8.05823,0.951
23632,7.48233,7.78589,8.08539,0.946
23815,7.99777,8.10679,7.36511,0.902
24143,7.48346,7.5553,7.86837,0.972
24338,7.66474,7.60448,8.10264,0.956
24447,7.76621,7.44999,8.21473,0.914
24638,8.48818,8.59703,7.91986,0.663
24803,8.21112,7.80966,7.89493,0.922
25077,8.29237,7.3474,7.87224,0.87
25211,7.87905,7.71965,8.0553,0.96
25424,8.34228,7.98273,8.0605,0.847
25682,8.47725,7.7508,7.55836,0.853
25888,8.27289,7.81175,8.03253,0.888
26012,7.7623,7.85362,7.91492,0.981
26219,8.09868,7.67601,7.51447,0.949
26555,7.82301,7.69176,7.44395,0.976
26681,7.61228,7.68651,7.76677,0.996
26934,7.77213,7.30457,7.21751,0.883
27005,7.45216,6.92399,7.97952,0.788
27221,7.82306,7.90636,7.95132,0.969
27418,7.73771,8.27563,7.40844,0.893
27727,7.65758,7.62493,7.77366,0.996
27930,7.3247,8.46818,7.62141,0.818
28010,7.30894,7.63778,7.30305,0.906
28208,8.05998,7.75352,7.6013,0.963
28468,7.24092,7.64815,7.65551,0.936
28678,7.33942,7.73964,7.51303,0.95
28829,7.64216,7.85712,8.20603,0.929
29190,8.33091,7.59604,8.25729,0.824
29219,7.54389,8.17572,7.68013,0.936
29586,7.41517,7.49035,8.16128,0.909
29614,7.57096,7.23877,7.70297,0.932
29840,7.73011,7.88763,7.19179,0.914
30136,7.45907,7.55585,7.70476,0.976
30292,7.58226,7.71715,8.13057,0.949
30464,8.17257,8.09453,7.99071,0.883
30680,7.64241,8.17564,7.96612,0.924
30807,8.05925,7.18787,8.29953,0.802
31052,7.30987,8.55642,8.2288,0.719
31228,7.83167,8.35524,7.97746,0.873
31457,7.23793,7.97601,7.78609,0.915
31666,6.99798,7.66714,7.74228,0.856
31815,7.86679,7.69933,7.32323,0.951
32025,8.13807,7.77398,7.43336,0.929
32303,7.52208,7.58513,7.59775,0.983
32494,7.43875,7.45969,8.31522,0.87
32671,7.92507,7.98533,7.86108,0.96
32834,8.4819,8.00363,7.79475,0.832
33171,7.72602,8.03078,7.88243,0.963
33246,7.51323,8.15339,7.30224,0.891
33433,7.09115,8.5945,7.74898,0.711
33613,7.80785,7.83106,8.15171,0.942
33928,8.12695,7.16741,7.00238,0.729
34015,8.08177,7.31294,7.51915,0.908
34259,7.60925,7.54277,7.57886,0.985
34401,7.40887,7.30302,7.85715,0.921
34655,7.61659,7.50035,7.58592,0.981
34940,8.09901,7.88333,7.99343,0.929
35194,7.48247,8.0007,7.73266,0.962
35386,7.42249,7.48297,7.45317,0.944
