id,x0,x1,x2,fitness
185,4.07582,8.03961,0,0.954
218,5.20148,7.69508,0,0.148
553,4.79565,8.41565,0,0.334
747,5.12311,8.21092,0,0.108
859,3.65806,8.34264,0,0.547
1177,4.35777,8.50623,0,0.693
1383,4.12401,8.07478,0,0.946
1586,4.20214,8.4053,0,0.811
1746,3.78852,7.69185,0,0.842
1871,3.4136,8.04321,0,0.313
2114,3.33755,7.7521,0,0.253
2247,4.85233,7.57134,0,0.449
2587,4.17951,8.73328,0,0.65
2723,3.77655,9.47139,0,0.094
2879,4.01874,7.47864,0,0.965
3147,3.60437,8.87072,0,0.208
3246,4.64646,8.22779,0,0.567
3587,4.80793,8.39581,0,0.33
3645,4.76548,7.81805,0,0.542
3805,5.3835,7.62005,0,0.046
4114,6.86343,8.28569,0,0.575
4334,8.11941,7.11594,0,0.783
4426,8.19056,8.55907,0,0.659
4788,8.92922,10.1014,0,-0.405
4999,7.8872,9.10245,0,0.44
5147,6.99278,8.06998,0,0.73
5244,6.69017,8.26743,0,0.46
5543,7.83788,8.928,0,0.542
5737,7.82182,7.45752,0,0.968
5999,6.91914,6.94284,0,0.489
6008,7.52148,7.99543,0,0.952
6341,8.07409,8.73511,0,0.603
6500,8.14962,9.14368,0,0.354
6728,7.84728,8.30214,0,0.859
6883,8.01437,7.6822,0,0.962
7014,7.45485,8.14384,0,0.898
7265,7.89422,9.34725,0,0.31
7492,7.541,10.2826,0,0.005
7721,7.764,9.51496,0,0.243
7815,7.50865,7.23324,0,0.886
8082,7.73847,6.3685,0,0.335
8398,7.24018,6.47832,0,0.324
8434,7.23325,6.89434,0,0.624
8724,8.34686,7.36115,0,0.797
8829,8.0884,8.54373,0,0.699
9058,8.3438,7.96024,0,0.824
9261,8.38837,8.19415,0,0.739
9425,8.30338,8.50651,0,0.642
9769,7.41997,8.80854,0,0.58
9963,7.69579,7.28275,0,0.922
10056,8.75814,8.28191,0,0.519
10203,8.66442,9.44769,0,-0.031
10445,8.23023,8.17492,0,0.811
10661,6.67843,8.33478,0,0.423
10888,7.70669,8.27879,0,0.877
11032,6.82891,7.82826,0,0.671
11300,7.95328,8.82955,0,0.58
11475,7.07433,8.57175,0,0.57
11615,7.18899,8.52625,0,0.65
11845,7.02942,9.06335,0,0.278
12152,6.64784,8.22204,0,0.445
12350,7.27896,7.86956,0,0.91
12541,7.77405,7.96658,0,0.971
12611,6.83313,6.85294,0,0.373
12892,7.62778,7.10875,0,0.843
13065,8.77023,7.79485,0,0.634
13353,8.79328,7.87152,0,0.613
13468,8.15723,6.4461,0,0.315
13611,7.45883,7.63585,0,0.972
13987,8.00288,7.67882,0,0.964
14081,7.1653,6.57647,0,0.366
14393,7.69725,6.97994,0,0.774
14591,8.68653,8.21674,0,0.583
14734,8.25167,7.36481,0,0.837
14853,7.86401,8.8781,0,0.567
15185,8.49736,8.31505,0,0.642
15395,7.28541,7.7111,0,0.923
15431,7.1365,6.95545,0,0.619
15776,8.02113,8.13313,0,0.89
15955,8.44174,8.07654,0,0.752
16017,7.91393,10.0023,0,0.052
16303,8.13826,9.3788,0,0.236
16492,8.06081,8.17005,0,0.867
16632,8.21137,6.98258,0,0.679
16896,9.18497,7.36832,0,0.359
17095,7.73938,8.23537,0,0.893
17298,6.81132,7.59972,0,0.66
17586,7.09445,8.5783,0,0.578
17614,6.76765,8.24092,0,0.526
17990,7.40156,8.49922,0,0.739
18142,7.60497,7.47329,0,0.972
18388,7.73194,7.52001,0,0.985
18416,8.60182,8.16805,0,0.645
18626,8.00268,8.46449,0,0.76
18837,6.8962,8.50806,0,0.496
19180,8.38844,7.16162,0,0.702
19345,8.62294,8.21316,0,0.618
19582,7.99358,8.2291,0,0.863
19625,8.14676,7.13706,0,0.785
19892,7.58652,7.42882,0,0.961
20171,6.87698,6.67882,0,0.279
20223,6.7068,6.37139,0,-0.072
