id,x0,x1,x2,fitness
165,0.581189,7.09135,8.4308,0.684
393,2.19867,8.78763,9.09314,0.39
497,4.76978,8.34031,10.5,-0.07
716,3.91571,8.62004,9.00736,0.443
842,4.65483,7.40468,10.5,0.082
1091,6.03699,7.57358,10.5,-0.26
1217,7.06585,7.015,10.5,0.079
1540,7.04916,7.00769,8.73568,0.507
1717,6.48964,6.71893,10.1353,-0.29
1977,7.39103,7.42267,8.09727,0.908
2042,7.59553,7.61418,8.40916,0.875
2300,7.79759,7.18371,9.01245,0.587
2600,7.02903,6.22404,9.41568,-0.116
2616,7.34725,7.48202,8.06329,0.915
2861,7.26864,7.84038,5.43456,0.293
3019,5.40689,7.38293,7.32076,0.287
3342,4.77065,6.65556,8.56097,0.228
3489,6.84527,6.52825,8.63716,0.235
3604,7.25263,5.82467,9.7002,-0.263
3886,8.45002,7.95532,9.65195,0.308
4189,7.61517,6.99861,8.53472,0.695
4351,9.98243,7.69356,8.15718,0.331
4440,9.82655,8.63447,8.51709,0.067
4736,8.33136,8.06111,9.562,0.353
4934,7.61791,8.62851,9.33934,0.359
5110,8.3141,8.32617,8.4978,0.667
5355,8.36927,8.58485,7.74161,0.716
5453,7.26271,9.55405,8.37718,0.318
5783,7.61517,7.15772,6.82284,0.693
5876,6.98636,6.23959,8.15342,0.296
6035,7.2779,7.41528,8.30593,0.833
6391,6.55229,7.31983,8.66822,0.401
6521,8.11494,8.68579,7.23037,0.68
6683,6.03852,7.55995,8.01976,0.38
6826,6.34672,7.03802,8.23982,0.346
7157,6.18505,7.63102,7.88754,0.46
7281,5.92097,8.30818,8.85712,0.011
7556,6.73046,7.93894,8.0531,0.692
7716,7.19313,8.64254,7.6898,0.728
7948,5.26807,8.90209,8.33177,0.017
8050,6.4944,10.5,7.49282,-0.059
8335,6.5627,8.98277,8.20159,0.272
8508,7.69297,9.39269,7.70316,0.534
8741,7.2251,7.917,8.02959,0.893
8884,7.5925,6.94186,8.00053,0.807
9097,7.47276,7.37891,7.06865,0.837
9339,7.36326,7.70181,7.04756,0.842
9579,9.01183,8.50219,8.43449,0.393
9761,8.26695,7.15602,8.25138,0.759
9886,7.9469,7.64798,6.67285,0.694
10014,8.98503,7.94841,7.42849,0.64
10380,6.83437,6.77477,8.65737,0.345
10474,8.42868,7.66084,8.60587,0.691
