id,x0,x1,x2,fitness
121,7.39717,7.51455,0,0.943
248,8.07803,7.29213,0,0.871
483,7.5219,8.23816,0,0.878
684,7.32812,8.08911,0,0.88
851,7.38697,7.77749,0,0.954
1055,7.53318,7.2072,0,0.879
1274,7.74291,7.29226,0,0.925
1572,7.73589,7.5057,0,0.982
1798,8.08314,7.68827,0,0.944
1895,7.47184,8.4924,0,0.758
2119,7.78878,7.89009,0,0.983
2359,7.57796,7.91368,0,0.975
2541,7.81987,7.67014,0,0.994
2748,7.51198,7.27548,0,0.903
2845,8.23198,8.22692,0,0.792
3028,7.98853,8.08086,0,0.913
3289,7.84248,7.35726,0,0.94
3439,8.02694,7.54775,0,0.948
3765,7.72262,8.12503,0,0.932
3964,8.09171,7.85193,0,0.933
4113,7.25458,7.14275,0,0.774
4307,7.46479,7.27525,0,0.894
4593,7.56333,7.79157,0,0.988
4770,7.5304,7.78061,0,0.984
4979,7.76587,7.71211,0,0.999
5156,7.80249,6.91509,0,0.73
5233,7.72577,7.81002,0,0.995
5517,7.56205,8.0287,0,0.95
5733,7.55377,7.65755,0,0.989
5913,8.04038,6.85577,0,0.651
6120,8.73125,7.4673,0,0.634
6389,8.18308,7.87846,0,0.9
6455,8.05397,7.70755,0,0.952
6615,7.66258,7.92398,0,0.98
6821,7.22205,7.54131,0,0.887
7077,7.2662,7.717,0,0.916
7399,7.59638,7.44909,0,0.966
7458,7.81199,7.76889,0,0.994
7679,7.61701,7.70709,0,0.997
7994,6.80366,7.7756,0,0.658
8143,7.58687,7.92353,0,0.975
8247,7.38009,7.36247,0,0.903
8531,7.46255,7.77831,0,0.972
8761,8.45555,8.27877,0,0.677
8975,8.076,7.97972,0,0.916
9164,7.41517,8.26526,0,0.846
9214,7.98136,7.70141,0,0.97
9506,7.24948,7.83595,0,0.903
9686,7.07569,7.53165,0,0.816
9855,8.22446,7.98017,0,0.868
10056,7.56071,7.69107,0,0.991
10274,7.70855,8.2029,0,0.906
10504,7.34709,7.89124,0,0.93
10746,7.59058,7.829,0,0.988
10920,8.00815,8.21263,0,0.866
11010,7.33873,7.79964,0,0.938
11226,7.96842,7.56578,0,0.964
11408,6.94972,7.51902,0,0.741
11637,8.62962,7.18827,0,0.596
11807,8.03305,7.55371,0,0.948
12161,8.07303,7.43357,0,0.915
12355,7.98869,7.61152,0,0.964
12518,7.76941,7.71307,0,0.998
12758,8.31299,7.43911,0,0.832
12943,7.4238,7.42969,0,0.933
13028,7.63432,7.46345,0,0.972
13376,8.07401,7.70233,0,0.947
13464,7.35455,8.00908,0,0.91
13720,7.63579,7.99058,0,0.965
13907,7.85224,7.92775,0,0.971
14059,7.15245,7.65923,0,0.866
14263,7.20695,7.23771,0,0.797
14496,7.2405,7.51368,0,0.89
14757,7.74162,8.35254,0,0.846
14891,7.69365,7.28186,0,0.922
15054,7.59195,7.63769,0,0.992
15208,7.5321,7.93401,0,0.966
15487,8.05574,7.89414,0,0.937
15754,7.75041,8.1515,0,0.922
15827,8.24182,7.71551,0,0.891
16082,7.43168,8.03446,0,0.925
16287,7.69563,7.79358,0,0.997
16518,7.42769,7.05958,0,0.786
16760,7.90004,7.47591,0,0.962
16992,7.74705,8.07907,0,0.945
17030,7.30326,8.37645,0,0.766
17351,8.65811,7.93723,0,0.676
17437,7.70212,8.11455,0,0.935
17746,7.84366,7.77214,0,0.99
17805,7.45201,8.56427,0,0.718
18109,7.59358,7.80478,0,0.991
18315,7.80133,7.49465,0,0.977
18420,7.91432,7.16049,0,0.853
18797,8.13238,7.25756,0,0.842
18838,8.00736,8.43494,0,0.773
19196,7.78423,7.92697,0,0.978
19298,7.7083,7.40918,0,0.962
19451,8.2482,8.08572,0,0.832
19763,7.25626,7.81416,0,0.907
19986,7.16584,8.43162,0,0.685
20057,7.66818,7.88176,0,0.987
20213,7.90392,7.88985,0,0.97
20417,7.89691,7.84391,0,0.977
20602,7.47008,7.59708,0,0.971
20923,7.35278,7.26246,0,0.86
21123,7.48312,7.10509,0,0.823
21208,7.4931,7.53076,0,0.967
21508,7.21276,8.11951,0,0.828
21664,7.62197,7.9468,0,0.974
21871,7.51133,7.97418,0,0.955
22086,7.58204,6.87314,0,0.7
22350,7.66112,7.15096,0,0.866
22473,8.69215,7.39626,0,0.638
22622,7.7303,8.19857,0,0.907
22945,8.16489,7.2405,0,0.825
23130,8.23334,7.33089,0,0.833
23250,7.95397,7.63619,0,0.973
23404,7.56102,7.31538,0,0.925
23785,7.73882,7.19877,0,0.888
23820,7.28992,7.51271,0,0.909
24090,7.64386,8.24635,0,0.888
24256,7.85378,7.18243,0,0.872
24412,8.16228,7.79865,0,0.916
24703,7.73097,8.53684,0,0.76
24804,8.32894,7.95252,0,0.832
25187,7.45791,7.79515,0,0.97
25353,7.76152,7.78501,0,0.996
25401,8.14694,7.36627,0,0.875
25735,7.87314,7.25305,0,0.9
25936,8.28057,7.59029,0,0.871
26091,8.10505,8.00241,0,0.903
26251,8.3897,7.88521,0,0.817
26408,7.69804,6.95743,0,0.761
26725,7.70725,6.94424,0,0.753
26925,7.5398,7.27975,0,0.909
27156,7.69026,7.63704,0,0.998
27309,7.16646,8.13386,0,0.803
27427,8.42336,7.88885,0,0.801
27762,8.54928,7.2074,0,0.646
27836,8.28327,7.28613,0,0.799
28174,7.79748,7.24605,0,0.905
28398,7.66484,7.91062,0,0.982
28520,8.20789,7.741,0,0.903
28666,7.63607,7.73715,0,0.998
28833,7.9722,7.75766,0,0.97
29163,7.80977,7.35449,0,0.942
29348,8.08156,8.159,0,0.865
29548,7.84126,8.06166,0,0.943
29721,7.84198,7.33783,0,0.934
29961,7.533,7.48667,0,0.966
30121,7.79534,7.9318,0,0.976
30317,7.4189,8.09448,0,0.905
30434,8.12544,7.90859,0,0.915
30621,7.56053,7.81367,0,0.986
30875,7.45342,8.31365,0,0.835
31051,7.82976,8.10887,0,0.93
31384,6.72984,7.55787,0,0.598
31411,7.48517,7.53019,0,0.966
31671,7.67608,7.65499,0,0.999
31941,8.3102,7.19353,0,0.75
32111,7.67584,8.17903,0,0.914
32341,8.38779,7.07708,0,0.66
32464,9.01046,7.54167,0,0.492
32620,7.82446,7.72759,0,0.994
32829,7.56408,7.57496,0,0.984
33103,7.44825,7.59111,0,0.966
33383,7.89905,7.58676,0,0.979
33551,7.25863,7.66757,0,0.912
33604,7.20723,8.17525,0,0.807
33910,6.91526,7.31905,0,0.669
34176,7.91461,8.03967,0,0.938
34328,7.80695,8.07922,0,0.941
34498,7.62383,7.64718,0,0.996
34697,7.35708,7.71309,0,0.947
34870,7.64992,7.75212,0,0.998
35179,8.02592,8.43848,0,0.767
35236,7.76037,7.98701,0,0.967
35551,7.50862,8.04617,0,0.937
35684,7.32122,7.38284,0,0.89
35888,7.58794,7.32473,0,0.931
36178,7.56364,8.13342,0,0.92
36338,7.46613,7.70587,0,0.975
36582,7.73102,8.28823,0,0.873
36678,7.65195,7.58638,0,0.993
36802,7.80304,7.99111,0,0.964
37009,8.02475,7.31416,0,0.893
37221,7.16696,7.57102,0,0.866
37597,7.42624,7.81189,0,0.962
37779,7.75383,7.80496,0,0.995
37992,7.28115,7.1492,0,0.787
38096,7.21912,7.45563,0,0.87
38358,7.43141,7.46093,0,0.941
38563,7.78215,7.99523,0,0.964
38783,7.67689,8.02925,0,0.958
38874,7.45882,8.0418,0,0.929
39089,7.38796,7.93712,0,0.935
39395,7.32445,7.46814,0,0.912
39409,7.90703,7.36068,0,0.932
39669,7.39304,7.37465,0,0.91
39833,7.78146,8.08367,0,0.942
40054,7.56429,7.60574,0,0.987
40260,6.9047,7.76963,0,0.726
40525,7.48742,7.33925,0,0.921
40690,7.21904,8.06318,0,0.847
40812,7.71703,7.84627,0,0.992
41035,7.4748,7.91913,0,0.958
41297,7.7577,7.75733,0,0.998
41592,7.70839,7.8807,0,0.988
41684,7.6006,7.56006,0,0.986
41990,8.05609,8.28378,0,0.827
42095,7.93843,8.0993,0,0.918
42325,8.15384,8.03458,0,0.88
42456,8.17998,7.58846,0,0.908
42628,8.19052,7.22731,0,0.811
42855,7.60846,7.34747,0,0.94
43127,8.29076,7.94419,0,0.849
43327,7.66508,7.43375,0,0.967
43544,8.04835,8.11126,0,0.889
43648,7.77385,7.72612,0,0.998
43994,7.46688,7.28308,0,0.898
44026,7.29649,7.56998,0,0.919
44359,7.55003,7.83659,0,0.983
44592,7.46849,7.46231,0,0.95
44719,8.40373,7.97414,0,0.795
44852,7.51369,7.9502,0,0.96
45148,8.20511,8.21019,0,0.808
45234,7.98067,7.93376,0,0.949
45512,7.54082,7.85007,0,0.98
45730,7.82735,8.09505,0,0.935
45831,7.99222,7.14234,0,0.83
46117,7.75054,7.52959,0,0.986
46305,7.27785,7.72924,0,0.92
46584,7.69192,7.39678,0,0.958
46749,8.01519,6.90477,0,0.689
46938,8.01973,7.50085,0,0.943
47104,7.37622,7.24504,0,0.861
47270,7.85593,7.70487,0,0.991
47588,8.17411,7.8929,0,0.901
47758,7.95569,7.15134,0,0.842
47963,7.65223,7.98239,0,0.968
48040,7.99613,7.78506,0,0.964
48266,7.91576,8.07652,0,0.928
48527,7.42696,7.91834,0,0.948
48624,8.19833,7.03301,0,0.712
48929,7.68434,7.45403,0,0.972
49184,8.45971,7.66093,0,0.797
49334,7.45824,7.62444,0,0.971
49489,7.57728,8.14217,0,0.919
49677,7.77325,7.91355,0,0.981
49842,8.08395,7.78416,0,0.941
50116,7.34761,7.51061,0,0.928
50362,8.55929,7.79931,0,0.745
50490,7.75411,7.92699,0,0.979
50716,7.62317,7.40004,0,0.957
50919,7.89691,7.72222,0,0.985
51049,7.97777,8.18999,0,0.881
51379,7.77003,7.90138,0,0.983
51446,7.60078,8.04306,0,0.95
51630,7.58685,7.94974,0,0.97
51805,7.93858,7.58435,0,0.972
52060,7.98379,7.60453,0,0.965
52377,7.47412,7.62745,0,0.974
52547,7.17855,7.65797,0,0.878
52645,7.93232,7.29768,0,0.907
52999,7.52307,7.52353,0,0.971
53189,8.23045,7.6678,0,0.895
53225,7.33243,7.75067,0,0.939
