x,y,z,fitness
-10.0,-10.0,-10.0,0.017242088813794947
-7.777777777777778,-7.777777777777778,-7.777777777777778,1780.6749494898797
-5.555555555555555,-5.555555555555555,-5.555555555555555,30.498673339175784
-3.333333333333333,-3.333333333333333,-3.333333333333333,1.4749336868478538
-1.1111111111111107,-1.1111111111111107,-1.1111111111111107,-0.46085816357397164
1.1111111111111107,1.1111111111111107,1.1111111111111107,-0.12861659073309512
3.333333333333334,3.333333333333334,3.333333333333334,-40.08521403890947
5.555555555555557,5.555555555555557,5.555555555555557,-2527.3646465277293
7.777777777777779,7.777777777777779,7.777777777777779,-2.067506871439333
10.0,10.0,10.0,37.37532475490889
