x,y,z,fitness
0.25,0.25,0.25,-0.9626358097034386
1.3611111111111112,1.3611111111111112,1.3611111111111112,0.05854556039546009
2.4722222222222223,2.4722222222222223,2.4722222222222223,0.3649728562590329
3.5833333333333335,3.5833333333333335,3.5833333333333335,0.19530069974208952
4.694444444444445,4.694444444444445,4.694444444444445,0.241746664009985
5.805555555555555,5.805555555555555,5.805555555555555,-0.9525184004993945
6.916666666666667,6.916666666666667,6.916666666666667,0.4704349919866786
8.027777777777779,8.027777777777779,8.027777777777779,0.9176282054686132
9.13888888888889,9.13888888888889,9.13888888888889,-0.1338367392293197
10.25,10.25,10.25,-0.9584814999680835
