id,x0,x1,x2,fitness
41,-2.07082,4.73067,3.18224,180.011
322,-1.98613,5,3.21543,197.336
585,-1.47525,4.72014,4.94549,1462.022
633,-0.693567,4.08634,5,350.97
863,-0.128634,5,5,742.243
1179,-1.73613,5,5,163.385
1275,-1.43295,5,5,1198.92
1413,-2.12569,5,4.47227,81.191
1609,-0.121684,5,4.82105,958.437
1981,0.843481,5,5,346.467
2052,-0.192004,4.53836,5,108.103
2306,-0.796805,3.36888,5,432.416
2435,-0.258166,5,5,744.911
2686,-1.5369,5,4.90151,1333.146
2815,-0.218383,4.75524,4.98636,973.735
3007,-0.145586,4.83387,4.80828,1308.402
3251,1.76834,4.92146,5,312.487
3592,4.93283,3.8841,5,296.587
3773,5,4.92436,4.91606,1446.843
3956,5,4.94568,5,1083.967
4074,4.93326,5,5,1114.384
4324,4.99512,5,5,919.791
4474,4.85444,5,5,1199.638
4788,5,5,5,900.055
5434,4.71453,4.88488,5,1214.004
5649,5,4.59187,4.82391,497.165
5861,4.60731,5,5,452.712
6142,4.83833,5,5,1194.046
6280,5,5,4.92075,1140.422
6491,4.93379,5,5,1113.178
6565,5,5,4.83797,1193.834
6873,5,5,5,900.055
6958,4.87349,5,5,1196.253
7324,5,5,5,900.055
7661,4.73268,5,5,981.744
7768,5,5,5,900.055
8094,4.77723,4.70494,5,1085.358
8192,4.90427,5,5,1167.571
8350,4.73148,5,4.87637,1297.985
8645,5,4.77964,5,1111.243
8773,5,4.88342,5,1190.142
9000,4.82973,5,5,1187.943
9196,4.73699,5,5,995.683
9426,4.84463,5,5,1197.146
9556,5,5,4.90693,1163.743
9853,5,5,4.73262,981.547
9926,5,5,5,900.055
10096,5,4.6044,5,438.744
10384,5,5,5,900.055
10636,5,5,4.89911,1174.385
10692,5,4.79063,5,1133.859
11002,4.76621,5,5,1079.469
11195,4.84857,4.96181,5,1381.932
11336,5,5,5,900.055
11984,4.96102,5,5,1040.25
12067,5,5,5,900.055
12688,4.92634,5,5,1129.362
12921,5,4.91031,5,1158.571
13066,4.8856,4.80558,5,1530.979
13176,5,4.74827,5,1030.298
13474,5,5,5,900.055
13701,5,5,4.94015,1098.067
13833,5,4.92368,5,1134.741
14056,5,5,5,900.055
14174,5,5,4.79749,1146.375
14484,5,5,4.71693,927.649
14555,4.87518,5,5,1195.424
14835,5,5,5,900.055
14932,5,5,4.8225,1181.16
15176,5,4.53811,4.69686,114.926
15334,4.8647,4.95797,4.91956,1775.133
15512,5,5,5,900.055
15948,4.83885,5,4.83586,1582.43
16208,4.92905,5,4.92444,1414.765
16380,4.625,5,4.97036,602.742
16662,5,5,4.73749,997.275
16740,5,5,5,900.055
17038,5,4.91053,5,1158.222
17155,5,5,4.63336,576.15
17280,5,5,4.72301,949.103
17464,5,5,5,900.055
18031,5,5,4.97808,983.888
18375,5,5,5,900.055
18938,4.75827,4.95827,5,1233.319
19044,5,5,5,900.055
19299,5,4.94092,5,1096.157
19370,4.76449,5,5,1075.081
19647,5,5,5,900.055
20295,4.82871,5,5,1187.077
20401,5,4.94732,4.68581,968.866
20516,5,5,5,900.055
20873,5,4.8556,5,1199.744
20906,5,5,5,900.055
21477,4.91198,5,5,1155.888
21670,5,5,5,900.055
21850,4.80453,4.94557,5,1394.882
21882,5,4.94049,5,1097.226
22129,5,5,5,900.055
22398,4.81719,5,5,1175.23
22594,5,5,5,900.055
22789,4.85221,5,5,1199.323
22929,5,5,5,900.055
23316,4.96071,5,4.65856,799.468
23563,5,5,5,900.055
24037,5,5,4.9747,995.688
24389,5,4.88286,5,1190.566
24516,5,4.84488,5,1197.245
24744,5,4.6988,5,859.718
24846,4.87619,5,4.88228,1581.13
25145,5,5,4.99585,916.877
25316,4.81691,5,5,1174.896
25505,5,4.96485,5,1028.296
25685,4.99535,5,5,918.874
25791,5,5,5,900.055
26114,5,5,4.96014,1042.939
26302,4.85764,5,5,1199.831
26454,5,5,5,900.055
26562,5,5,4.9617,1038.158
26882,5,5,5,900.055
26936,5,5,4.94867,1075.974
27187,5,5,5,900.055
27395,5,4.92775,5,1126.425
27689,5,4.82709,5,1185.64
27724,5,5,5,900.055
28144,5,5,4.70977,901.508
28299,5,5,4.92466,1132.784
28580,5,4.86773,4.82188,1571.855
28815,4.91906,4.99237,5,1182.45
28908,5,5,4.91456,1151.578
29085,4.80121,4.90071,4.70533,1475.976
29241,5,4.77413,4.991,1142.605
29502,5,4.80231,5,1154.417
29650,4.84263,5,5,1196.289
29972,5,5,4.89721,1176.691
30017,4.66829,4.98253,5,789.094
30306,5,4.88746,4.686,1066.082
30572,5,5,5,900.055
30699,5,4.78369,4.91806,1425.236
30823,5,5,5,900.055
31084,5,5,4.87622,1194.87
31331,4.77413,5,5,1098.747
31513,5,4.68457,5,802.63
31724,4.8424,5,4.80382,1537.408
31755,5,4.80245,5,1154.641
31994,4.31336,4.32372,4.97224,382.192
32191,5,5,5,900.055
32393,4.90942,4.90585,4.906,1944.1
32584,4.91909,4.93096,5,1422.358
32736,4.83664,5,5,1193.017
33098,4.96826,5,5,1017.31
33150,5,5,5,900.055
33337,5,4.73069,4.79849,1243.922
33516,5,5,4.91446,1151.749
33817,4.71353,4.98495,5,975.259
33948,5,4.81761,4.99436,1205.453
34113,5,5,5,900.055
34389,4.73762,5,5,997.688
34548,4.75802,5,5,1057.947
34763,4.59419,5,5,389.578
35016,4.94299,5,5,1090.937
35220,5,4.87671,4.94599,1437.612
35391,5,4.86304,5,1199.462
35559,5,4.98874,5,944.678
35677,5,5,5,900.055
35857,5,5,4.90712,1163.461
36155,5,5,4.81877,1177.078
36258,5,5,4.89363,1180.738
36545,5,4.87875,5,1193.388
36793,5,5,5,900.055
36858,4.94502,5,5,1085.697
37054,5,5,4.72819,966.819
37220,4.7219,5,5,945.238
37530,5,5,5,900.055
37704,4.83626,5,5,1192.774
37791,4.75897,5,5,1060.524
38141,5,4.85143,5,1199.178
38199,5,5,5,900.055
38474,5,5,4.92335,1135.394
38574,4.61102,5,5,470.482
38900,5,5,5,900.055
38974,5,4.95396,5,1061.204
39143,5,4.9742,5,997.407
39398,5,4.76425,4.90528,1392.111
39559,5,5,5,900.055
39852,4.8942,5,5,1180.119
39994,5,5,4.73409,986.346
40185,5,4.81577,5,1173.51
40290,4.91327,5,5,1153.758
40603,5,4.90387,4.82375,1534.618
40792,5,5,4.91417,1152.242
40923,5,4.8772,5,1194.319
41158,5,5,4.81178,1168.373
41282,4.78866,5,5,1130.035
41548,4.79542,5,5,1142.73
41651,5,4.97596,5,991.325
41946,4.84872,5,5,1198.532
42103,5,5,4.88587,1188.174
42289,5,5,4.926,1130.061
42445,5,5,4.90057,1172.539
42780,5,3.83015,5,308.72
42904,5,4.95356,5,1062.349
43148,5,4.93503,4.84351,1476.248
43284,5,5,4.83385,1191.135
43574,5,5,5,900.055
43756,5,4.97122,4.93327,1247.405
43924,5,5,5,900.055
44140,5,4.9045,4.78438,1454.275
44322,5,5,5,900.055
44422,5,4.84198,5,1195.985
44673,5,4.80699,4.8709,1545.321
44810,5,5,5,900.055
45059,5,4.7078,5,894.154
45236,5,4.93655,5,1106.766
45457,5,5,4.80916,1164.759
45534,5,2.83015,5,235.16
45851,4.93613,5,5,1107.756
45905,5,5,5,900.055
46146,4.87134,5,4.92248,1512.479
46315,5,5,4.98081,974.134
46643,5,5,4.78352,1119.583
46766,5,5,4.78776,1128.254
47044,5,5,5,900.055
47172,4.85434,5,5,1199.627
47422,5,5,5,900.055
47467,4.82114,5,4.99076,1228.026
47643,5,5,5,900.055
48083,5,5,4.81017,1166.175
48366,5,4.76083,4.99024,1111.52
48497,5,5,3.7175,312.227
48733,5,5,5,900.055
49112,4.81966,5,5,1178.088
49260,5,4.81212,5,1168.828
49545,5,4.58205,5,330.968
49729,5,5,5,900.055
49770,5,4.70853,5,896.887
49958,5,5,4.86117,1199.689
50198,4.95246,5,5,1065.474
50466,5,5,4.79298,1138.287
50536,5,4.87965,4.94987,1421.607
50809,5,5,4.63212,570.361
51009,4.80146,5,5,1153.044
51265,5,5,5,900.055
51401,5,4.37833,4.22208,279.43
51553,5,5,4.97694,987.903
51792,5,5,4.99743,910.524
52039,5,5,4.89217,1182.276
52142,5,4.95681,5,1052.915
52374,4.96704,5,5,1021.277
52611,5,5,4.91342,1153.507
52724,5,5,5,900.055
53204,5,4.9869,5,951.66
53399,4.75555,4.92912,4.88416,1734.176
53435,5,5,4.84587,1197.619
53788,5,5,4.87431,1195.861
53982,5,5,5,900.055
54149,4.9917,5,5,933.262
54293,5,5,5,900.055
54482,4.76836,5,5,1084.853
54748,4.87766,5,5,1194.05
54956,4.72506,4.8585,5,1274.645
55103,5,5,5,900.055
55253,5,4.86202,5,1199.599
55547,5,5,5,900.055
55696,5,4.72508,5,956.245
55907,5,5,5,900.055
56493,5,4.76937,5,1087.344
56662,5,4.96762,5,1019.396
56826,5,5,5,900.055
57009,5,4.64651,5,636.83
57163,5,5,5,900.055
57408,5,5,4.81524,1172.853
57535,4.95999,4.71494,4.85338,1422.087
57695,4.84883,5,4.78024,1481.543
57937,5,5,5,900.055
58494,4.8636,5,5,1199.373
58679,5,5,5,900.055
58943,5,4.85335,5,1199.503
59153,5,5,4.9058,1165.395
59374,5,4.73861,5,1000.822
59450,5,4.94461,5,1086.765
59773,5,5,5,900.055
60164,5,4.97969,5,978.16
60309,5,5,5,900.055
60539,5,5,4.84634,1197.786
60644,5,5,4.92295,1136.181
60833,5,5,4.93445,1111.665
61010,5,5,5,900.055
61285,5,4.86659,5,1198.741
61526,4.81613,4.90844,4.75596,1771.15
61608,4.76991,5,5,1088.666
61921,5,4.75542,4.87391,1396.356
61996,5,5,5,900.055
62505,5,4.72928,5,970.48
62605,5,5,5,900.055
62734,5,4.67172,5,748.582
62930,5,5,5,900.055
63653,4.91728,5,4.65608,866.486
63771,5,4.88887,5,1185.516
63931,5,5,5,900.055
64494,4.85754,4.83447,5,1588.441
64671,4.92171,5,5,1138.589
64944,4.85128,5,4.68999,1098.801
65134,5,5,5,900.055
65393,4.74249,4.87702,4.60502,659.685
65575,5,5,4.63823,598.78
65752,5,5,5,900.055
66178,5,5,4.80587,1159.952
66215,5,5,5,900.055
66689,5,4.8345,4.9266,1494.465
66824,5,5,5,900.055
67292,5,5,4.67157,747.938
67378,4.85241,5,4.9673,1359.768
67561,5,5,5,900.055
68281,5,4.97087,5,1008.684
68404,4.7762,5,5,1103.531
68645,5,5,5,900.055
69038,5,5,4.83002,1188.184
69247,5,5,3.75122,331.092
69471,5,4.96636,4.73626,1129.557
69550,5,4.94746,4.76512,1291.047
69786,4.82118,5,5,1179.761
70015,4.72184,5,5,945.029
70081,5,5,5,900.055
70333,4.946,5,5,1083.124
70568,4.69603,4.79606,5,1078.794
70769,4.77949,5,5,1110.913
70967,5,5,4.85337,1199.506
71047,4.89697,5,4.93567,1449.989
71291,4.95227,5,5,1066.01
71573,4.92121,5,4.74249,1282.423
71700,5,4.95937,5,1045.274
71922,4.9194,5,5,1142.953
72066,4.93831,5,4.95544,1294.729
72194,5,5,4.82125,1179.836
72411,5,5,5,900.055
72657,5,4.9907,5,937.144
72897,5,4.2685,4.22613,350.976
73095,4.55167,5,4.85374,246.863
73360,4.75757,5,4.827,1391.916
73448,5,4.97312,5,1001.098
73585,5,4.79566,5,1143.158
73924,4.57813,5,5,312.048
74145,5,4.9793,4.80482,1260.669
74239,5,4.61957,5,511.229
74479,4.91074,5,5,1157.888
74637,5,4.981,4.79032,1225.672
74726,5,4.80712,5,1161.813
74986,5,5,5,900.055
75196,5,4.92992,5,1121.79
75434,4.70733,4.7714,5,1082.973
75624,4.83441,5,5,1191.531
75806,5,5,5,900.055
76187,4.72035,5,5,939.803
76270,4.8189,4.75287,5,1364.992
76634,5,5,5,900.055
