id,x0,x1,x2,fitness
156,6.84249,7.06437,7.81274,0.669
334,8.58142,7.33644,7.43407,0.764
405,8.02886,7.28758,9.14379,0.542
752,8.16157,7.74905,8.31286,0.855
896,7.07918,8.46432,7.77066,0.75
1092,8.25873,7.4774,8.04093,0.879
1267,7.01837,7.8406,7.98934,0.838
1552,8.04143,7.89022,8.35429,0.858
1793,8.43085,7.39086,7.71775,0.846
1979,8.29606,7.7137,7.41978,0.89
2052,8.25982,7.57422,7.80416,0.915
2301,7.28821,7.50087,8.2812,0.855
2438,8.26839,8.24458,7.86606,0.841
2797,7.63758,7.34488,7.27287,0.907
2981,6.53702,7.55536,7.65002,0.634
3037,7.59904,7.94231,7.91593,0.97
3224,6.76876,7.57526,7.89728,0.742
3456,7.30768,8.08829,7.8107,0.913
3689,6.88517,7.90633,7.73706,0.799
3922,7.48636,7.31188,8.10872,0.899
4200,7.62589,7.2414,8.0908,0.897
4261,7.56126,7.48135,8.49199,0.834
4424,8.46357,7.55639,7.6831,0.857
4606,8.33566,6.33927,8.37454,0.336
4987,7.13765,8.15102,7.71084,0.856
5144,7.58983,7.79557,7.2585,0.936
5375,7.54754,7.81477,8.28191,0.907
5586,7.62294,7.79178,7.40671,0.97
5646,7.83011,7.38431,7.03337,0.836
5888,8.24992,7.83317,7.17045,0.838
6029,7.88272,7.37299,7.10242,0.854
6329,8.36759,8.70969,7.93949,0.659
6459,7.79878,7.75326,7.99561,0.975
6717,8.05632,7.45689,8.48782,0.806
6920,7.92922,6.90546,7.15774,0.718
7029,6.65597,8.04856,8.0195,0.645
7226,7.74683,7.93045,7.83061,0.982
7575,6.78714,7.93806,7.36696,0.718
7757,7.92252,8.65125,7.30886,0.742
7886,7.8328,8.60921,7.58642,0.807
8093,7.83167,7.93554,7.38522,0.952
8378,7.69508,8.30964,7.48633,0.896
8402,7.48065,7.32453,8.12314,0.898
8753,7.89724,7.15526,8.23,0.833
8932,7.65882,7.49972,7.54583,0.98
9095,7.96726,7.21366,7.61283,0.909
9398,8.76973,7.51261,8.35077,0.646
9468,8.20708,7.88093,7.58826,0.924
9679,8.25419,7.90223,7.98608,0.893
9821,8.02078,7.93408,8.7186,0.736
10160,7.61299,8.68281,8.16515,0.733
10340,7.42276,9.17555,7.81461,0.582
10545,7.44096,8.02179,8.22855,0.884
10774,8.15502,7.97247,7.58929,0.925
10942,6.97562,8.29403,7.78801,0.76
11023,7.83197,7.81733,8.02497,0.965
11249,6.87465,8.59053,8.43874,0.499
11561,7.26126,7.58951,8.3166,0.847
11800,7.723,7.51918,7.51211,0.979
11953,7.15672,7.34538,7.93843,0.861
12184,7.99594,8.31041,8.00557,0.863
12390,6.80246,7.9751,8.63362,0.56
12569,7.68007,7.62561,8.00546,0.974
12727,8.08886,6.71889,7.91927,0.682
12946,7.97492,7.3588,7.84353,0.941
13082,7.80436,7.81037,8.04942,0.963
13305,8.03694,7.77563,8.73686,0.74
13571,7.61871,8.11183,8.11911,0.911
13624,8.21001,6.92626,7.8401,0.758
13993,8.28577,7.67413,7.36611,0.882
14104,8.41312,7.31874,7.34456,0.798
14380,7.77949,7.65162,8.0052,0.974
14432,8.10732,7.70618,7.3164,0.914
14643,7.752,7.34489,8.47908,0.821
14885,7.11575,8.09268,7.5571,0.854
15112,7.31683,7.37379,7.167,0.84
15278,7.32646,7.17169,7.98277,0.855
15513,6.92534,7.9685,7.22596,0.742
15681,8.31317,7.40081,7.24829,0.821
15845,7.81501,6.63592,7.88972,0.679
16052,7.80017,8.01824,8.74549,0.739
16247,7.38648,6.6918,7.17095,0.607
16494,6.99507,7.68473,7.43243,0.834
16771,7.75058,7.15302,7.37656,0.88
16906,8.30668,8.23689,8.00789,0.815
17082,7.05495,7.85217,8.22025,0.805
17203,7.66506,7.38074,8.56027,0.801
17575,7.21447,6.87036,8.42624,0.609
17783,6.78548,7.91635,7.51234,0.742
17877,7.62229,7.38256,7.41663,0.944
18070,8.01626,7.52214,8.44893,0.833
18286,8.07518,7.67808,6.84465,0.756
18456,7.98027,6.49129,7.33162,0.558
18682,7.08084,6.88829,7.63355,0.697
18946,6.7565,7.34412,7.64274,0.712
19145,7.80939,7.02503,8.19536,0.803
19329,7.53894,7.83278,8.11023,0.945
19522,7.36376,7.43553,8.45101,0.813
19707,8.03448,7.30627,8.13459,0.878
19919,8.12337,7.19581,8.02882,0.852
20084,8.22511,8.01193,7.48239,0.892
20388,7.32854,7.27008,6.83077,0.689
20454,6.99307,7.97146,7.84471,0.831
20606,7.37703,8.18095,7.68294,0.911
20992,7.48457,8.00507,7.77696,0.961
21055,8.01429,7.73157,8.6096,0.79
21392,7.23687,6.99349,8.2588,0.714
21512,7.31463,7.91498,7.28966,0.894
21628,7.68298,7.1055,7.32728,0.854
21811,7.2697,7.96821,7.00931,0.788
22175,7.48138,7.2448,7.87913,0.916
22210,7.99817,7.8494,7.64136,0.97
22599,6.7655,7.09379,7.65624,0.647
22718,7.65628,8.35017,6.90115,0.714
22861,8.11361,7.73852,7.63199,0.955
23006,8.20066,7.60166,8.05085,0.903
23367,8.18403,7.61616,8.13155,0.892
23466,7.69999,8.28918,8.74226,0.683
23760,7.53474,8.69466,8.42963,0.652
23919,7.73603,7.56234,7.29375,0.945
24043,8.21837,7.61096,7.94819,0.915
24261,7.27694,7.88969,7.43605,0.917
24480,7.87988,8.29676,7.93651,0.891
24676,7.86688,7.84388,7.57482,0.983
24972,7.6245,7.68031,7.62025,0.996
25132,7.51494,7.10075,7.42959,0.862
25347,7.51587,7.7252,7.64864,0.989
25535,7.70864,7.8779,6.59478,0.663
25675,7.14184,8.61081,7.01981,0.588
25939,7.33884,8.04288,7.9003,0.921
26076,7.40421,7.91602,8.65756,0.76
26234,7.08829,7.99033,7.43656,0.848
26447,7.87289,7.37782,7.34046,0.923
26673,7.45348,7.56427,7.67444,0.976
26918,6.98243,6.99691,8.15545,0.655
27092,7.50033,8.1072,7.80749,0.943
27250,7.68487,8.2542,6.5729,0.584
27557,7.47824,7.78512,8.3664,0.877
27666,7.66605,8.01246,8.7496,0.74
27905,7.98334,8.11961,7.83078,0.931
28078,7.01778,8.56386,7.26354,0.639
28229,8.4047,7.82939,7.40844,0.852
28516,7.63697,7.60053,7.10156,0.89
28672,7.13046,7.47947,7.62274,0.888
28992,7.12441,7.979,7.03507,0.753
29187,7.15187,8.42038,7.57528,0.784
29241,6.85757,8.87834,7.60367,0.513
29574,7.10962,6.79949,7.35451,0.633
29791,7.79971,7.29109,7.82903,0.944
29946,7.6826,8.11209,8.17497,0.9
30052,8.04174,7.56457,7.85208,0.959
30326,8.42265,8.47888,7.48691,0.722
30600,8.43417,8.41406,7.53744,0.744
30638,8.32389,7.83062,7.31507,0.857
30885,8.20129,7.46353,7.53437,0.912
31123,7.48074,8.1582,6.60934,0.611
31359,7.97118,8.09256,7.21518,0.872
31494,8.05966,8.15948,8.40124,0.797
31786,7.49692,8.69291,7.35261,0.737
31843,7.44104,7.71968,7.31754,0.936
32043,7.21562,7.69188,7.84333,0.925
32238,7.90846,7.83197,7.61535,0.982
32489,7.92939,8.50615,8.2352,0.766
32672,6.80058,7.36368,8.08534,0.7
32840,7.60685,8.50684,7.64674,0.846
33058,8.24382,7.08209,7.38432,0.785
33256,7.80656,6.64779,7.30594,0.649
33512,8.33939,7.14411,7.40203,0.784
33673,8.85911,8.00489,8.57536,0.529
33813,8.26214,8.89039,8.19391,0.575
34088,7.99088,8.11415,7.88087,0.927
34309,8.04796,7.07285,8.73141,0.626
34418,7.35739,7.03863,7.55961,0.831
34780,7.91151,7.72022,8.26831,0.909
34829,8.28868,7.53427,7.3076,0.861
35020,8.63715,8.08466,7.22637,0.702
35292,8.56605,7.99135,7.25735,0.75
35429,8.15955,7.99949,8.14135,0.875
35738,7.65099,6.74811,7.5017,0.734
35939,7.58349,7.19293,8.34458,0.82
36002,7.64521,7.88368,7.78935,0.988
36323,6.69457,8.17702,8.11294,0.621
36420,6.70474,7.78971,7.28638,0.673
36700,7.94964,7.83052,7.77359,0.979
36815,8.50403,8.22057,7.22484,0.717
37021,7.13886,8.05147,7.49795,0.863
37254,7.71658,7.50637,7.58852,0.985
37531,7.79366,7.8742,7.87347,0.983
37653,7.31667,8.00837,8.00024,0.909
37849,7.66832,7.80877,8.27611,0.915
