id,x0,x1,x2,fitness
82,-0.337665,4.67198,-4.22999,-170.3
348,-1.98905,3.92967,-4.85951,-20.889
590,-1.694,3.86217,-5,-17.948
751,-1.69375,3.54314,-5,-11.281
813,-1.88677,4.33501,-4.45862,-52.331
1098,-1.69218,3.52837,-5,-11.326
1238,-1.55675,3.73871,-4.7701,-3.332
1401,-1.92346,4.41603,-5,-52.052
1685,-1.87884,3.84253,-5,-20.92
1993,-2.36353,3.66659,-5,-57.652
2072,-1.07788,3.58644,-5,-42.778
2286,-2.41117,3.41545,-5,-52.947
2582,-1.27198,3.62471,-5,-13.712
2640,-2.21848,4.29199,-5,-45.943
2866,-2.40908,4.15394,-5,-49.801
3107,-1.54606,3.82549,-4.84513,-4.649
3331,-1.17212,3.61868,-5,-27.533
3465,-1.1621,4.24111,-4.87417,-37.838
3725,-1.84314,3.64434,-4.45293,-38.563
3840,-1.48198,3.72654,-4.67146,-6.193
4122,-1.27276,3.52746,-5,-20.592
4241,-1.41772,3.52071,-5,-11.671
4541,-1.8712,4.2227,-5,-39.632
4679,-1.65161,3.52845,-4.68153,-12.588
4834,-2.22912,4.45074,-4.76106,-56.222
5107,-2.17504,4.17622,-5,-45.301
5224,-1.21305,3.69778,-5,-20.395
5491,-1.71406,3.79943,-5,-16.588
5764,-1.65623,3.65791,-4.94374,-7.333
5873,-1.36504,3.83586,-5,-6.555
6007,-1.53431,3.94273,-5,-13.555
6245,-1.42815,3.70496,-5,-3.338
6458,-1.53178,3.63067,-4.48986,-25.95
6660,-1.50534,3.95644,-4.4947,-33.458
6952,-1.71493,3.34926,-4.71231,-19.104
7057,-1.67641,3.38584,-5,-14.694
7273,-1.45323,3.79765,-5,-4.396
7592,-1.4354,3.71074,-4.9926,-2.941
7775,-1.43111,3.97171,-5,-14.327
7936,-1.93833,4.03815,-5,-31.771
8131,-1.77959,3.76066,-5,-18.525
8206,-1.59517,4.11168,-4.96838,-22.927
8500,-1.50375,4.01418,-5,-18.482
8651,-2.23187,4.33069,-5,-47.135
8848,-1.96931,3.15262,-5,-61.841
9174,-1.36872,3.5349,-5,-12.862
9365,-1.65289,3.66184,-5,-9.05
9534,-2.02555,3.49721,-4.279,-50.967
9708,-1.51644,4.1522,-5,-31.581
9896,-1.88837,3.4404,-5,-34.231
10068,-1.80578,3.39187,-5,-24.397
10383,-1.39461,3.55059,-5,-9.963
10501,-1.84615,3.88695,-5,-22.465
10754,-1.74996,4.50512,-5,-54.324
10952,-1.32542,3.8192,-5,-8.061
11011,-1.30312,3.93328,-5,-16.533
11219,-1.24143,4.09038,-4.86581,-37.087
11412,-1.9709,4.17569,-5,-46.562
11663,-1.82578,3.84904,-4.85049,-20.704
11923,-1.57468,3.87787,-5,-11.553
12163,-2.31996,3.6228,-5,-53.123
12386,-1.28721,3.91529,-5,-16.743
12547,-1.44103,4.16146,-5,-39.577
12658,-1.36314,3.61228,-5,-7.403
12866,-1.44376,3.7339,-5,-3.321
13188,-1.14833,3.57721,-5,-30.848
