id,x0,x1,x2,fitness
155,-1.34379,3.77266,-4.69507,-7.488
222,-1.34379,3.77266,-5,-5.974
236,-1.34379,3.77266,-4.93787,-3.574
268,-1.39454,3.77266,-4.93787,-2.194
300,-1.46088,3.77266,-4.93787,-1.895
326,-1.46088,3.7385,-4.93787,-1.355
349,-1.46088,3.7385,-4.81398,-0.804
380,-1.46088,3.7385,-4.87124,-0.566
460,-1.46088,3.7045,-4.87124,-0.202
471,-1.46088,3.7045,-4.86688,-0.19
484,-1.46744,3.7045,-4.86688,-0.164
657,-1.46744,3.65304,-4.86688,-0.116
859,-1.46744,3.68815,-4.86688,-0.067
875,-1.46744,3.68608,-4.86688,-0.06
907,-1.47211,3.68608,-4.86688,-0.045
1078,-1.47211,3.68085,-4.86688,-0.03
1128,-1.48437,3.68085,-4.86688,-0.019
1927,-1.48437,3.68085,-4.85146,-0.017
2004,-1.48394,3.68085,-4.85146,-0.016
2083,-1.47916,3.68085,-4.85146,-0.016
2996,-1.47916,3.67496,-4.85146,-0.009
3115,-1.47916,3.67496,-4.85422,-0.004
3965,-1.47916,3.67496,-4.86025,-0.001
4471,-1.47916,3.67496,-4.85744,-0.001
4784,-1.47916,3.67496,-4.85981,-0.001
5392,-1.47916,3.67496,-4.85757,-0.001
5771,-1.47916,3.67345,-4.85757,-0.001
6180,-0.158026,3.67345,-4.85757,-184.423
