id,x0,x1,x2,fitness
187,-1.17113,-1.49017,-0.165682,341.241
209,-1.34688,-1.49017,-0.165682,1219.126
221,-1.35413,-1.49017,-0.165682,1237.082
249,-1.43897,-1.49017,-0.165682,1317.808
280,-1.43897,-1.49017,-1.25878,1333.248
299,-1.43897,-1.49017,-1.50276,1871.996
362,-1.43897,-1.43382,-1.50276,1971.247
455,-1.43897,-1.43382,-1.46335,2086.943
489,-1.43897,-1.43382,-1.42182,2124.821
575,-1.43897,-1.43185,-1.42182,2125.624
630,-1.42101,-1.43185,-1.42182,2130.244
1128,-1.42101,-1.42125,-1.42182,2131.043
1446,-1.42101,-1.42125,-1.42731,2131.208
1462,-1.42672,-1.42125,-1.42731,2131.592
2954,-1.42672,-0.742331,-0.768363,2571.703
3093,-1.42672,-0.750305,-0.768363,2598.291
3119,-1.42672,-0.809768,-0.768363,2673.664
3215,-1.42672,-0.809768,-0.815364,2698.885
3733,-1.42672,-0.809768,-0.804063,2705.695
3956,-1.42672,-0.809768,-0.799662,2706.13
4020,-1.42672,-0.79757,-0.799662,2708.751
4628,-1.42672,-0.798372,-0.799662,2708.872
6017,-0.0457452,-0.798372,-0.799662,1256.785
